"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019209","kinase activator activity","23/1335","166/23909",0.13855421686747,2.48141780605568,4.65770312965284,5.22967690757012e-05,0.00267460618987158,0.00222818314357624,"Acvr2b/Ajuba/Atg13/Ccnt2/Eef1a1/Gprc5a/Gprc5c/Hmgb1/Itsn1/Lamtor3/Map2k1/Mlst8/Mob2/Mob3c/Nbn/Parp8/Pim1/Rictor/Rplp1/Sav1/Spry2/Tgfbr2/Vegfa",23
"GO:0005085","guanyl-nucleotide exchange factor activity","28/1335","225/23909",0.124444444444444,2.22872076570953,4.50323827529921,6.15945254550038e-05,0.003006932742667,0.00250504050893556,"Arhgef1/Arhgef18/Arhgef2/Arhgef28/Bcar3/Cyth3/Dennd1b/Eps8l1/Eps8l2/Hps4/Iqsec1/Itsn1/Lamtor3/Lamtor5/Plekhg5/Psd/Ralgps1/Ranbp10/Rapgef3/Rasgef1a/Rgp1/Sbf1/Sbf2/Sos2/Thg1l/Trio/Vav2/Vps9d1",28
"GO:0031435","mitogen-activated protein kinase kinase kinase binding","8/1335","27/23909",0.296296296296296,5.30647801359412,5.44473522989566,7.90619068781682e-05,0.00369184730378925,0.00307563482134751,"Map2k1/Map3k11/Map4k2/Mapk1/Mapk8ip3/Marveld3/Tgfbr2/Trim8",8
"GO:0019887","protein kinase regulator activity","31/1335","268/23909",0.115671641791045,2.07160545586673,4.29019850952109,0.000102812797375962,0.00460087268257429,0.00383293323550735,"Ajuba/Akt1/Atg13/Camk2n1/Ccnj/Ccnl2/Ccnt2/Ccny/Cdkn2d/Chp1/Cnppd1/Gprc5a/Gprc5c/Gskip/Hmgb1/Itprip/Map2k1/Mlst8/Mob2/Mob3c/Nbn/Parp8/Pim1/Pmp22/Rictor/Rplp1/Sav1/Socs3/Spry2/Tsacc/Vegfa",31
"GO:0005525","GTP binding","39/1335","375/23909",0.104,1.86257378277154,4.09422786148322,0.000146336978551974,0.00628663659859278,0.00523732344291274,"Arf1/Arl10/Arl5a/Arl8a/Dnm2/Drg2/Eef1a1/Eif5/Gnai2/Gpn2/Gtpbp2/Gtpbp6/Lrrk2/Mfhas1/Mocs1/Nkiras1/Npr1/Nudt2/Rab10/Rab27a/Rab35/Rab40c/Rab43/Rab5b/Rab5c/Rab7/Rab8b/Rabl2/Rabl3/Rac3/Rala/Rap2c/Rasd2/Rasl11a/Rhog/Rhot1/Rit1/Suclg2/Thg1l",39
"GO:0106310","protein serine kinase activity","38/1335","364/23909",0.104395604395604,1.86965880561386,4.06591447541258,0.000163681208474177,0.00676129299620253,0.00563275413777531,"Akt1/Cdc42bpa/Cdk16/Cdk18/Cdk7/Csnk1e/Csnk1g3/Dyrk1a/Hipk3/Irak4/Limk2/Lmtk2/Lrrk2/Map2k1/Map3k11/Map3k8/Map4k2/Mapk1/Mapk13/Mapkapk2/Mknk2/Nlk/Nuak2/Pak4/Pgk1/Pik3cb/Pim1/Pink1/Prkaca/Riok3/Ripk2/Rock1/Sgk1/Sik1/Stk25/Trio/Ulk1/Ulk3",38
"GO:0043130","ubiquitin binding","16/1335","103/23909",0.155339805825243,2.78203701683575,4.40757909797118,0.000184355046900879,0.00733323408783495,0.00610923157371332,"Cuedc2/Ddi2/Faf1/Faf2/Fbxw7/Gga1/Hdac6/Mvb12a/Plaa/Sharpin/Sqstm1/Tab2/Tollip/Vps28/Wdr48/Zfand2b",16
"GO:0045309","protein phosphorylated amino acid binding","12/1335","64/23909",0.1875,3.35800561797753,4.59350459509224,0.000192526249387253,0.00738475685149679,0.00615215458568291,"Bcar3/Cbl/Cblb/Cblc/Fbxw7/Mapk1/Rasa1/Shc1/Socs3/Vav2/Yes1/Ywhaz",12
"GO:0032182","ubiquitin-like protein binding","18/1335","125/23909",0.144,2.57894831460674,4.3041606081796,0.00020161619983448,0.00743344026837783,0.00619271217104887,"Cbx4/Cuedc2/Dcun1d4/Ddi2/Faf1/Faf2/Fbxw7/Gga1/Hdac6/Mvb12a/Plaa/Sharpin/Sqstm1/Tab2/Tollip/Vps28/Wdr48/Zfand2b",18
"GO:0003729","mRNA binding","42/1335","422/23909",0.0995260663507109,1.78244847968475,3.9437211423467,0.00021741075007215,0.00743344026837783,0.00619271217104887,"Ago2/Atxn2/Atxn2l/Cirbp/Cpsf6/Cpsf7/Dazap1/Ddx59/Eef1a1/Eif4a3/Eif4e/Eif4g2/Esrp1/Exosc7/Hnrnpa0/Hnrnpl/Lrpprc/Lsm14b/Luc7l3/Mrps7/Msi2/mt-Tt/Pabpc4/Ppp1r21/Rbm47/Rpl30/Rpl35/Rpl41/Rpl5/Rpl7/Rps2/Rps3a1/Samd4/Samd4b/Secisbp2l/Srsf2/Taf15/Upf3b/Ythdf2/Zc3h12c/Zc3h14/Zfp36l1",42
"GO:0004674","protein serine/threonine kinase activity","44/1335","449/23909",0.0979955456570156,1.7550378285495,3.9276779779174,0.000219643717618715,0.00743344026837783,0.00619271217104887,"Acvr1/Acvr2b/Akt1/Brd2/Cdc42bpa/Cdk16/Cdk18/Cdk7/Csnk1e/Csnk1g3/Dyrk1a/Hipk3/Irak4/Limk2/Lmtk2/Lrrk2/Map2k1/Map3k11/Map3k8/Map4k2/Mapk1/Mapk13/Mapkapk2/Mknk2/Nlk/Nrbp2/Nuak2/Pak4/Pgk1/Phkg2/Pim1/Pink1/Prkaca/Riok3/Ripk2/Rock1/Sgk1/Sik1/Stk25/Tgfbr2/Tgfbr3/Trio/Ulk1/Ulk3",44
"GO:0001046","core promoter sequence-specific DNA binding","10/1335","47/23909",0.212765957446809,3.81050282891067,4.690158624676,0.00022148052941163,0.00743344026837783,0.00619271217104887,"Ago2/Cebpb/Drap1/Egr1/Fos/Nkx2-1/Polr2a/Rrn3/Taf1b/Taf1c",10
"GO:0016859","cis-trans isomerase activity","9/1335","39/23909",0.230769230769231,4.13292999135696,4.7617301528415,0.000237298201713561,0.0077229778375868,0.00643392253449846,"Aip/Degs1/Fkbp10/Fkbp14/Fkbp1a/Fkbp8/Fkbp9/Gstz1/Ppig",9
"GO:0120020","cholesterol transfer activity","7/1335","24/23909",0.291666666666667,5.22356429463171,5.03419581039388,0.000248707197855568,0.00777712603225982,0.00647903276234523,"Mttp/Npc1/Npc2/Scp2/Stard3/Stard4/Stard5",7
"GO:0001784","phosphotyrosine residue binding","10/1335","48/23909",0.208333333333333,3.73111735330836,4.60600766261183,0.000265909836061711,0.00777712603225982,0.00647903276234523,"Bcar3/Cbl/Cblb/Cblc/Mapk1/Rasa1/Shc1/Socs3/Vav2/Yes1",10
"GO:0060590","ATPase regulator activity","10/1335","48/23909",0.208333333333333,3.73111735330836,4.60600766261183,0.000265909836061711,0.00777712603225982,0.00647903276234523,"Atp1b1/Bag3/Dnaja1/Dnajb4/Dnajc15/Fnip1/Fnip2/Grpel2/Hdac6/Hspa4l",10
"GO:0061630","ubiquitin protein ligase activity","38/1335","373/23909",0.101876675603217,1.82454639475455,3.9031135084543,0.000267927060701688,0.00777712603225982,0.00647903276234523,"Arel1/Arih1/Birc6/Brap/Cbl/Cblb/Cblc/Cul3/Dtx2/Fbxw8/Hdac6/Ltn1/Mex3c/Mgrn1/Nhlrc3/Nosip/Pex2/Rnf114/Rnf166/Rnf215/Rnf38/Rnf44/Rnf7/Sh3rf2/Siah1b/Topors/Trim11/Trim2/Trim25/Trim3/Trim65/Trim8/Ube2d2a/Ube2o/Ube4b/Zfp598/Znrf1/Znrf3",38
"GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity","11/1335","59/23909",0.186440677966102,3.33903383482511,4.37447878096233,0.000371201369408538,0.0104913229143361,0.00874019844867749,"Atp13a2/Atp1a1/Atp1b1/Atp6v0a1/Atp6v0a2/Atp6v0b/Atp6v0d1/Atp6v0e/Atp6v1c2/Atp6v1g1/Atp6v1g3",11
"GO:0019003","GDP binding","14/1335","89/23909",0.157303370786517,2.81720321508227,4.17672245667719,0.000399986017952867,0.0107766883361123,0.00897793304488433,"Arf1/Rab10/Rab27a/Rab35/Rab40c/Rab5b/Rab5c/Rab7/Rab8b/Rala/Rap2c/Rhot1/Rit1/Suclg2",14
"GO:0019903","protein phosphatase binding","24/1335","202/23909",0.118811881188119,2.12784514406497,3.91466727174757,0.000401366418477182,0.0107766883361123,0.00897793304488433,"Akap1/Akt1/Arpp19/Bad/Csf1r/Git1/Itpr1/Jup/Mfhas1/Mtmr3/Nfatc1/Pawr/Ppp1r3e/Ppp2ca/Ppp6r2/Ppp6r3/Ptpn1/Pxn/Sh3rf2/Shc1/Stat3/Stx17/Tprn/Ywhaz",24
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","27/1335","240/23909",0.1125,2.01480337078652,3.84242645030999,0.000435304643197116,0.0114028582144806,0.00949958784897429,"Abhd14b/Abhd5/Acaa2/Agpat3/Alas2/Bloc1s1/Cers5/Cers6/Cln5/Cpt2/Dlst/Elovl5/Ep300/Gnpat/Kat7/Lipt1/Lpcat1/Lpcat2/Pnpla2/Prdx6/Sat1/Scp2/Sirt5/Soat1/Sptlc2/Tada2a/Zdhhc5",27
"GO:0015485","cholesterol binding","10/1335","51/23909",0.196078431372549,3.51163986193728,4.36649969419549,0.000446130657269643,0.0114081982358952,0.00950403655837586,"Cd81/Npc1/Npc2/Scp2/Soat1/Stard3/Stard3nl/Stard4/Stard5/Tmem97",10
"GO:0042578","phosphoric ester hydrolase activity","35/1335","348/23909",0.100574712643678,1.80122906711438,3.66148664756519,0.000579862353842303,0.0141921074435651,0.0118232787680391,"Atp1a1/Cdc25b/Ctdnep1/Ctdsp2/Dusp1/Dusp7/Dusp8/Gde1/Gdpd1/Gnb1/Inpp5b/Inpp5e/Inpp5f/Lpin2/Mtmr3/Nt5c3/Pank4/Pde4a/Pde9a/Phpt1/Plcl1/Pon3/Ppm1b/Ppm1d/Ppm1h/Ppp1r3e/Ppp2ca/Psph/Ptpn1/Ptpn12/Ptpn13/Rpap2/Sgpp2/Smpd1/Ssu72",35
"GO:0035259","nuclear glucocorticoid receptor binding","6/1335","20/23909",0.3,5.37280898876404,4.75756264743595,0.000589475463733067,0.0141921074435651,0.0118232787680391,"Cebpb/Ep300/Ets2/Nr4a1/Nr4a2/Stat3",6
"GO:0019838","growth factor binding","19/1335","148/23909",0.128378378378378,2.29917501771434,3.855441851481,0.000602373076894003,0.0141921074435651,0.0118232787680391,"Acvr1/Acvr2b/Col6a1/Csf1r/Dusp1/Erbb2/Fgfr2/Fibp/Il1r1/Itga6/Lifr/Rps19/Rps2/Sdcbp/Shc1/Tgfbr2/Tgfbr3/Thbs1/Vegfa",19
"GO:0019001","guanyl nucleotide binding","39/1335","403/23909",0.0967741935483871,1.73316418992389,3.60971070764382,0.000621069878815232,0.0141921074435651,0.0118232787680391,"Arf1/Arl10/Arl5a/Arl8a/Dnm2/Drg2/Eef1a1/Eif5/Gnai2/Gpn2/Gtpbp2/Gtpbp6/Lrrk2/Mfhas1/Mocs1/Nkiras1/Npr1/Nudt2/Rab10/Rab27a/Rab35/Rab40c/Rab43/Rab5b/Rab5c/Rab7/Rab8b/Rabl2/Rabl3/Rac3/Rala/Rap2c/Rasd2/Rasl11a/Rhog/Rhot1/Rit1/Suclg2/Thg1l",39
"GO:0032561","guanyl ribonucleotide binding","39/1335","403/23909",0.0967741935483871,1.73316418992389,3.60971070764382,0.000621069878815232,0.0141921074435651,0.0118232787680391,"Arf1/Arl10/Arl5a/Arl8a/Dnm2/Drg2/Eef1a1/Eif5/Gnai2/Gpn2/Gtpbp2/Gtpbp6/Lrrk2/Mfhas1/Mocs1/Nkiras1/Npr1/Nudt2/Rab10/Rab27a/Rab35/Rab40c/Rab43/Rab5b/Rab5c/Rab7/Rab8b/Rabl2/Rabl3/Rac3/Rala/Rap2c/Rasd2/Rasl11a/Rhog/Rhot1/Rit1/Suclg2/Thg1l",39
"GO:0120015","sterol transfer activity","7/1335","28/23909",0.25,4.47734082397004,4.47721568587132,0.000699283254137976,0.0154626890180427,0.0128817854212842,"Mttp/Npc1/Npc2/Scp2/Stard3/Stard4/Stard5",7
"GO:0005523","tropomyosin binding","5/1335","14/23909",0.357142857142857,6.39620117710005,4.91141496099184,0.000705467189836212,0.0154626890180427,0.0128817854212842,"Pycard/S100a6/Tmod1/Tmod3/Tnnt1",5
"GO:0048487","beta-tubulin binding","9/1335","45/23909",0.2,3.58187265917603,4.21577526456983,0.000733990276768954,0.0157661111449971,0.0131345628474444,"Akap1/B4galt1/Gjb6/Hdac6/Lrpprc/Pdcd5/Ranbp10/Snca/Uxt",9
"GO:0061650","ubiquitin-like protein conjugating enzyme activity","9/1335","46/23909",0.195652173913043,3.50400586223742,4.13389777118143,0.000867906195802319,0.0182770834174841,0.01522642448776,"Birc6/Ube2d2a/Ube2f/Ube2g1/Ube2j1/Ube2j2/Ube2o/Ube2r2/Ube2v1",9
"GO:0031072","heat shock protein binding","19/1335","153/23909",0.124183006535948,2.22403857922695,3.69370459174421,0.000907185039465203,0.0187368602381852,0.0156094591810814,"Ago2/Bax/Dlst/Dnaja1/Dnaja4/Dnajb9/Dnajc7/Erbb2/Faf1/Fkbp1a/Hdac6/Hsf1/Hspa8/Nfkbia/Ptges3/Snca/Tsacc/Ulk1/Usp19",19
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","37/1335","385/23909",0.0961038961038961,1.7211595894742,3.46907874695763,0.000958364945802657,0.0191462682949113,0.0159505322460792,"Aip/Cebpa/Cebpb/Cited2/Commd6/Commd7/Dcaf13/Dnaja1/Ep300/Ets2/Faf1/Fos/Hdac5/Hmga2/Hmgb1/Hsf1/Ifrd1/Jun/Jund/Jup/Mta2/Mtdh/Nfatc1/Nfkbia/Nkx2-1/Notch2/Nr1h2/Nr1h3/Nr4a1/Nr4a2/Rxrb/Smarcd3/Sp3/Stat3/Tcf7l2/Wbp2/Wipi1",37
