"gene","rho","p.value"
"Ttc19",0.547619047619048,0.160025642538896
"Uhrf1bp1l",0.547619047619048,0.160025642538896
"Vsig2",0.547619047619048,0.160025642538896
"Wasl",0.547619047619048,0.160025642538896
"Yipf3",0.547619047619048,0.160025642538896
"Ythdf3",0.547619047619048,0.160025642538896
"Zbtb48",0.547619047619048,0.160025642538896
"Zfp259",0.547619047619048,0.160025642538896
"1110038B12Rik",0.523809523809524,0.182720750539715
"1700086O06Rik",0.523809523809524,0.182720750539715
"1810026J23Rik",0.523809523809524,0.182720750539715
"2610204G07Rik",0.523809523809524,0.182720750539715
"Aars",0.523809523809524,0.182720750539715
"Abhd8",0.523809523809524,0.182720750539715
"Acadm",0.523809523809524,0.182720750539715
"Acot1",0.523809523809524,0.182720750539715
"Adora2b",0.523809523809524,0.182720750539715
"Anxa6",0.523809523809524,0.182720750539715
"Apbb2",0.523809523809524,0.182720750539715
"Aplp1",0.523809523809524,0.182720750539715
"Arf1",0.523809523809524,0.182720750539715
"Arhgap12",0.523809523809524,0.182720750539715
"Arhgef1",0.523809523809524,0.182720750539715
"Arl6ip5",0.523809523809524,0.182720750539715
"Arrdc2",0.523809523809524,0.182720750539715
"Atg12",0.523809523809524,0.182720750539715
"Atp6v0b",0.523809523809524,0.182720750539715
"Atpaf2",0.523809523809524,0.182720750539715
"B3galnt2",0.523809523809524,0.182720750539715
"Banp",0.523809523809524,0.182720750539715
"Baz2b",0.523809523809524,0.182720750539715
"Blcap",0.523809523809524,0.182720750539715
"Bmp5",0.523809523809524,0.182720750539715
"Bms1",0.523809523809524,0.182720750539715
"Cc2d1a",0.523809523809524,0.182720750539715
"Ccdc107",0.523809523809524,0.182720750539715
"Cct4",0.523809523809524,0.182720750539715
"Cd2ap",0.523809523809524,0.182720750539715
"Cers5",0.523809523809524,0.182720750539715
"Chd2",0.523809523809524,0.182720750539715
"Cisd3",0.523809523809524,0.182720750539715
"Clic5",0.523809523809524,0.182720750539715
"Cox4i2",0.523809523809524,0.182720750539715
"Cradd",0.523809523809524,0.182720750539715
"Cux1",0.523809523809524,0.182720750539715
"D10Wsu102e",0.523809523809524,0.182720750539715
"Dnajc4",0.523809523809524,0.182720750539715
"Dpp7",0.523809523809524,0.182720750539715
"Dus3l",0.523809523809524,0.182720750539715
"Edn1",0.523809523809524,0.182720750539715
"Eef2k",0.523809523809524,0.182720750539715
"Ehbp1l1",0.523809523809524,0.182720750539715
"Eif3e",0.523809523809524,0.182720750539715
"Elovl5",0.523809523809524,0.182720750539715
"Elp5",0.523809523809524,0.182720750539715
"Ero1l",0.523809523809524,0.182720750539715
"F2r",0.523809523809524,0.182720750539715
"Fam117b",0.523809523809524,0.182720750539715
"Fam160b1",0.523809523809524,0.182720750539715
"Fbxl17",0.523809523809524,0.182720750539715
"Frs2",0.523809523809524,0.182720750539715
"Fxyd4",0.523809523809524,0.182720750539715
"Gja1",0.523809523809524,0.182720750539715
"Gm15396",0.523809523809524,0.182720750539715
"Gm15675",0.523809523809524,0.182720750539715
"Gm15708",0.523809523809524,0.182720750539715
"Gm15860",0.523809523809524,0.182720750539715
"Gm26532",0.523809523809524,0.182720750539715
"Gm4775",0.523809523809524,0.182720750539715
"Gnl3l",0.523809523809524,0.182720750539715
"Golph3",0.523809523809524,0.182720750539715
"Grhpr",0.523809523809524,0.182720750539715
"Gtdc1",0.523809523809524,0.182720750539715
"Gyg",0.523809523809524,0.182720750539715
"Heatr5b",0.523809523809524,0.182720750539715
"Hepacam",0.523809523809524,0.182720750539715
"Herc4",0.523809523809524,0.182720750539715
"Hmox2",0.523809523809524,0.182720750539715
"Ifi30",0.523809523809524,0.182720750539715
"Impdh1",0.523809523809524,0.182720750539715
"Ing2",0.523809523809524,0.182720750539715
"Kctd13",0.523809523809524,0.182720750539715
"Lgmn",0.523809523809524,0.182720750539715
"Loh12cr1",0.523809523809524,0.182720750539715
"Lrp10",0.523809523809524,0.182720750539715
"Map2k1",0.523809523809524,0.182720750539715
"Mboat1",0.523809523809524,0.182720750539715
"Mlf2",0.523809523809524,0.182720750539715
"Mrps33",0.523809523809524,0.182720750539715
"Naa16",0.523809523809524,0.182720750539715
"Ndufa6",0.523809523809524,0.182720750539715
"Ndufs6",0.523809523809524,0.182720750539715
"Ndufs7",0.523809523809524,0.182720750539715
"Npepl1",0.523809523809524,0.182720750539715
"Nxt1",0.523809523809524,0.182720750539715
"Parp4",0.523809523809524,0.182720750539715
"Pdcd2l",0.523809523809524,0.182720750539715
"Pigk",0.523809523809524,0.182720750539715
"Pigyl",0.523809523809524,0.182720750539715
"Ppp1r14b",0.523809523809524,0.182720750539715
"Ppp2r5a",0.523809523809524,0.182720750539715
"Ppwd1",0.523809523809524,0.182720750539715
"Prmt7",0.523809523809524,0.182720750539715
"Prpf39",0.523809523809524,0.182720750539715
"Ptrhd1",0.523809523809524,0.182720750539715
"Rab3gap2",0.523809523809524,0.182720750539715
"Ranbp10",0.523809523809524,0.182720750539715
"Rasip1",0.523809523809524,0.182720750539715
"Rcl1",0.523809523809524,0.182720750539715
"Rfx3",0.523809523809524,0.182720750539715
"Rnf145",0.523809523809524,0.182720750539715
"Rnf217",0.523809523809524,0.182720750539715
"Rnf38",0.523809523809524,0.182720750539715
"Rpl10a-ps2",0.523809523809524,0.182720750539715
"Rpl22",0.523809523809524,0.182720750539715
"Rpl7",0.523809523809524,0.182720750539715
"Rps10",0.523809523809524,0.182720750539715
"Rps6kb1",0.523809523809524,0.182720750539715
"Rtfdc1",0.523809523809524,0.182720750539715
"Saysd1",0.523809523809524,0.182720750539715
"Sec24a",0.523809523809524,0.182720750539715
"Sgpl1",0.523809523809524,0.182720750539715
"Sirt2",0.523809523809524,0.182720750539715
"Slc12a2",0.523809523809524,0.182720750539715
"Slc1a5",0.523809523809524,0.182720750539715
"Slc38a9",0.523809523809524,0.182720750539715
"Smap1",0.523809523809524,0.182720750539715
"Snx19",0.523809523809524,0.182720750539715
"Snx7",0.523809523809524,0.182720750539715
"Srsf10",0.523809523809524,0.182720750539715
"St3gal1",0.523809523809524,0.182720750539715
"Stat3",0.523809523809524,0.182720750539715
"Stt3b",0.523809523809524,0.182720750539715
"Sub1",0.523809523809524,0.182720750539715
"Suds3",0.523809523809524,0.182720750539715
"Taco1",0.523809523809524,0.182720750539715
"Taf5l",0.523809523809524,0.182720750539715
"Tcf12",0.523809523809524,0.182720750539715
"Tmem106b",0.523809523809524,0.182720750539715
"Tmem139",0.523809523809524,0.182720750539715
"Tmem181a",0.523809523809524,0.182720750539715
"Tmem255a",0.523809523809524,0.182720750539715
"Tomm20",0.523809523809524,0.182720750539715
"Top1mt",0.523809523809524,0.182720750539715
"Ube2j1",0.523809523809524,0.182720750539715
"Ubr2",0.523809523809524,0.182720750539715
"Uck2",0.523809523809524,0.182720750539715
"Usf2",0.523809523809524,0.182720750539715
"Vipas39",0.523809523809524,0.182720750539715
"Vps26a",0.523809523809524,0.182720750539715
"Wdfy3",0.523809523809524,0.182720750539715
"Wdr37",0.523809523809524,0.182720750539715
"Yars",0.523809523809524,0.182720750539715
"Zbtb45",0.523809523809524,0.182720750539715
"Zdhhc6",0.523809523809524,0.182720750539715
"Zfp1",0.523809523809524,0.182720750539715
"Zfp191",0.523809523809524,0.182720750539715
"Zfp738",0.523809523809524,0.182720750539715
"Zfp846",0.523809523809524,0.182720750539715
"Zfp866",0.523809523809524,0.182720750539715
"Zscan29",0.523809523809524,0.182720750539715
"Zufsp",0.523809523809524,0.182720750539715
"1810013L24Rik",0.5,0.20703125
"2610002M06Rik",0.5,0.20703125
"9330160F10Rik",0.5,0.20703125
"A130010J15Rik",0.5,0.20703125
"Abcd3",0.5,0.20703125
"Abcf1",0.5,0.20703125
"Abhd14b",0.5,0.20703125
"Abhd4",0.5,0.20703125
"Adprm",0.5,0.20703125
"AI597479",0.5,0.20703125
"Aldh9a1",0.5,0.20703125
"Alkbh2",0.5,0.20703125
"Amigo1",0.5,0.20703125
"Anapc16",0.5,0.20703125
"Ankrd13a",0.5,0.20703125
"Apex2",0.5,0.20703125
"Aqp3",0.5,0.20703125
"Arl6ip4",0.5,0.20703125
"Ascl2",0.5,0.20703125
"B3gntl1",0.5,0.20703125
"Bbc3",0.5,0.20703125
"Cc2d1b",0.5,0.20703125
"Ccny",0.5,0.20703125
"Cd200",0.5,0.20703125
"Cebpg",0.5,0.20703125
"Cenpt",0.5,0.20703125
"Ckmt1",0.5,0.20703125
"Cln3",0.5,0.20703125
"Coa4",0.5,0.20703125
"Cox17",0.5,0.20703125
"Ctnna1",0.5,0.20703125
"D2hgdh",0.5,0.20703125
"Dbi",0.5,0.20703125
"Dedd",0.5,0.20703125
"Depdc5",0.5,0.20703125
"Dhx9",0.5,0.20703125
"Efr3a",0.5,0.20703125
"Fam114a2",0.5,0.20703125
"Fam195b",0.5,0.20703125
"Fbxw8",0.5,0.20703125
"Flrt3",0.5,0.20703125
"Foxp1",0.5,0.20703125
"Fpgt",0.5,0.20703125
"Gba",0.5,0.20703125
"Gif",0.5,0.20703125
"Gm11974",0.5,0.20703125
"Gm17396",0.5,0.20703125
"Gm2178",0.5,0.20703125
"Gm26752",0.5,0.20703125
"Gm26982",0.5,0.20703125
"Gtf2f2",0.5,0.20703125
"Gtf2ird2",0.5,0.20703125
"Hdac5",0.5,0.20703125
"Hira",0.5,0.20703125
"Hspa4l",0.5,0.20703125
"Hspe1",0.5,0.20703125
"Ints3",0.5,0.20703125
"Iscu",0.5,0.20703125
"Jag2",0.5,0.20703125
"Jagn1",0.5,0.20703125
"Klhl2",0.5,0.20703125
"Lifr",0.5,0.20703125
"Litaf",0.5,0.20703125
"Lmbrd2",0.5,0.20703125
"Lrfn4",0.5,0.20703125
"Maob",0.5,0.20703125
"March9",0.5,0.20703125
"Mcm9",0.5,0.20703125
"Mlst8",0.5,0.20703125
"Mto1",0.5,0.20703125
"Naa20",0.5,0.20703125
"Naa60",0.5,0.20703125
"Ncoa3",0.5,0.20703125
"Ndel1",0.5,0.20703125
"Ndufa10",0.5,0.20703125
"Nrp2",0.5,0.20703125
"Nubpl",0.5,0.20703125
"Pabpn1",0.5,0.20703125
"Pak1ip1",0.5,0.20703125
"Pak4",0.5,0.20703125
"Peg3",0.5,0.20703125
"Phka1",0.5,0.20703125
"Pias3",0.5,0.20703125
"Plekhm2",0.5,0.20703125
"Poldip2",0.5,0.20703125
"Polr3g",0.5,0.20703125
"Preb",0.5,0.20703125
"Ptbp2",0.5,0.20703125
"Pxn",0.5,0.20703125
"R3hcc1l",0.5,0.20703125
"Rab34",0.5,0.20703125
"Rgn",0.5,0.20703125
"Rnf139",0.5,0.20703125
"Rrp1b",0.5,0.20703125
"Sbsn",0.5,0.20703125
"Sertad3",0.5,0.20703125
"Sh3bp4",0.5,0.20703125
"Slc16a12",0.5,0.20703125
"Snrpe",0.5,0.20703125
"Snx2",0.5,0.20703125
"Snx21",0.5,0.20703125
"Sod1",0.5,0.20703125
"Spink5",0.5,0.20703125
"Srrm2",0.5,0.20703125
"Stk25",0.5,0.20703125
"Tbc1d16",0.5,0.20703125
"Tmem116",0.5,0.20703125
"Tmem237",0.5,0.20703125
"Tnks2",0.5,0.20703125
"Trappc6b",0.5,0.20703125
"Tspan17",0.5,0.20703125
"Ttc3",0.5,0.20703125
"Ubxn8",0.5,0.20703125
"Usp42",0.5,0.20703125
"Vamp8",0.5,0.20703125
"Vav2",0.5,0.20703125
"Vps9d1",0.5,0.20703125
"Vrk3",0.5,0.20703125
"Wtip",0.5,0.20703125
"Zbtb7a",0.5,0.20703125
"Zfp119a",0.5,0.20703125
"Zfp182",0.5,0.20703125
"Zfp385b",0.5,0.20703125
"Zfp715",0.5,0.20703125
"1110008P14Rik",0.476190476190476,0.232935534650098
"1110054M08Rik",0.476190476190476,0.232935534650098
"1700113A16Rik",0.476190476190476,0.232935534650098
"2210417K05Rik",0.476190476190476,0.232935534650098
"2310009B15Rik",0.476190476190476,0.232935534650098
"5430416N02Rik",0.476190476190476,0.232935534650098
"9130401M01Rik",0.476190476190476,0.232935534650098
"A430035B10Rik",0.476190476190476,0.232935534650098
"Abcf2",0.476190476190476,0.232935534650098
"Adck3",0.476190476190476,0.232935534650098
"Agfg2",0.476190476190476,0.232935534650098
"Agpat3",0.476190476190476,0.232935534650098
"Agps",0.476190476190476,0.232935534650098
"Akap7",0.476190476190476,0.232935534650098
"Akap8",0.476190476190476,0.232935534650098
"Ankrd24",0.476190476190476,0.232935534650098
"Ap1g1",0.476190476190476,0.232935534650098
"Ap5m1",0.476190476190476,0.232935534650098
"Apip",0.476190476190476,0.232935534650098
"Appl2",0.476190476190476,0.232935534650098
"Asap2",0.476190476190476,0.232935534650098
"Avpi1",0.476190476190476,0.232935534650098
"BC005537",0.476190476190476,0.232935534650098
"BC029214",0.476190476190476,0.232935534650098
"Brd2",0.476190476190476,0.232935534650098
"Brd9",0.476190476190476,0.232935534650098
"Btbd3",0.476190476190476,0.232935534650098
"Camta1",0.476190476190476,0.232935534650098
"Ccdc174",0.476190476190476,0.232935534650098
"Ccdc64",0.476190476190476,0.232935534650098
"Cdk6",0.476190476190476,0.232935534650098
"Chka",0.476190476190476,0.232935534650098
"Chmp2b",0.476190476190476,0.232935534650098
"Creg1",0.476190476190476,0.232935534650098
"Ctsf",0.476190476190476,0.232935534650098
"D8Ertd82e",0.476190476190476,0.232935534650098
"Ddx10",0.476190476190476,0.232935534650098
"Deptor",0.476190476190476,0.232935534650098
"Dido1",0.476190476190476,0.232935534650098
"Dnajc17",0.476190476190476,0.232935534650098
"Drap1",0.476190476190476,0.232935534650098
"Dyrk2",0.476190476190476,0.232935534650098
"E2f6",0.476190476190476,0.232935534650098
"Echs1",0.476190476190476,0.232935534650098
"Eif3b",0.476190476190476,0.232935534650098
"Eif3g",0.476190476190476,0.232935534650098
"Fbxl3",0.476190476190476,0.232935534650098
"Fem1c",0.476190476190476,0.232935534650098
"Fhdc1",0.476190476190476,0.232935534650098
"Fiz1",0.476190476190476,0.232935534650098
"Gabarap",0.476190476190476,0.232935534650098
"Gak",0.476190476190476,0.232935534650098
"Gas2l1",0.476190476190476,0.232935534650098
"Gba2",0.476190476190476,0.232935534650098
"Gdpgp1",0.476190476190476,0.232935534650098
"Gm20492",0.476190476190476,0.232935534650098
"Gm561",0.476190476190476,0.232935534650098
"Gm8973",0.476190476190476,0.232935534650098
"Grem2",0.476190476190476,0.232935534650098
"Gsap",0.476190476190476,0.232935534650098
"Hccs",0.476190476190476,0.232935534650098
"Herpud2",0.476190476190476,0.232935534650098
"Hexim2",0.476190476190476,0.232935534650098
"Higd2a",0.476190476190476,0.232935534650098
"Hmgcs1",0.476190476190476,0.232935534650098
"Hyal3",0.476190476190476,0.232935534650098
"Ip6k1",0.476190476190476,0.232935534650098
"Irf5",0.476190476190476,0.232935534650098
"Irf7",0.476190476190476,0.232935534650098
"Ism2",0.476190476190476,0.232935534650098
"Kdelc1",0.476190476190476,0.232935534650098
"Kdm2a",0.476190476190476,0.232935534650098
"Klc4",0.476190476190476,0.232935534650098
"Las1l",0.476190476190476,0.232935534650098
"Leng1",0.476190476190476,0.232935534650098
"Luc7l3",0.476190476190476,0.232935534650098
"Maff",0.476190476190476,0.232935534650098
"Mast3",0.476190476190476,0.232935534650098
"Mbtd1",0.476190476190476,0.232935534650098
"Mccc1",0.476190476190476,0.232935534650098
"Med10",0.476190476190476,0.232935534650098
"Med20",0.476190476190476,0.232935534650098
"Mesdc1",0.476190476190476,0.232935534650098
"Mettl21a",0.476190476190476,0.232935534650098
"Mid1ip1",0.476190476190476,0.232935534650098
"Mrpl49",0.476190476190476,0.232935534650098
"mt-Co1",0.476190476190476,0.232935534650098
"Mtfr1",0.476190476190476,0.232935534650098
"mt-Nd2",0.476190476190476,0.232935534650098
"Myo1b",0.476190476190476,0.232935534650098
"Myo9a",0.476190476190476,0.232935534650098
"Nat10",0.476190476190476,0.232935534650098
"Nckap1",0.476190476190476,0.232935534650098
"Nup43",0.476190476190476,0.232935534650098
"Oit3",0.476190476190476,0.232935534650098
"Orai3",0.476190476190476,0.232935534650098
"Osbpl8",0.476190476190476,0.232935534650098
"Pabpc4",0.476190476190476,0.232935534650098
"Pacs2",0.476190476190476,0.232935534650098
"Pak6",0.476190476190476,0.232935534650098
"Pbx2",0.476190476190476,0.232935534650098
"Pdik1l",0.476190476190476,0.232935534650098
"Pdlim2",0.476190476190476,0.232935534650098
"Peo1",0.476190476190476,0.232935534650098
"Pias4",0.476190476190476,0.232935534650098
"Pmpca",0.476190476190476,0.232935534650098
"Polb",0.476190476190476,0.232935534650098
"Ppil3",0.476190476190476,0.232935534650098
"Prlr",0.476190476190476,0.232935534650098
"Psmd12",0.476190476190476,0.232935534650098
"Pten",0.476190476190476,0.232935534650098
"Rab35",0.476190476190476,0.232935534650098
"Rab5a",0.476190476190476,0.232935534650098
"Rock1",0.476190476190476,0.232935534650098
"Ropn1l",0.476190476190476,0.232935534650098
"Rora",0.476190476190476,0.232935534650098
"Rpgrip1",0.476190476190476,0.232935534650098
"Rpl23",0.476190476190476,0.232935534650098
"Rpl36a",0.476190476190476,0.232935534650098
"Rps11",0.476190476190476,0.232935534650098
"Rps20",0.476190476190476,0.232935534650098
"Sbf2",0.476190476190476,0.232935534650098
"Scnn1a",0.476190476190476,0.232935534650098
"Serinc5",0.476190476190476,0.232935534650098
"Sirt7",0.476190476190476,0.232935534650098
"Six4",0.476190476190476,0.232935534650098
"Slc38a2",0.476190476190476,0.232935534650098
"Smarcad1",0.476190476190476,0.232935534650098
"Smim12",0.476190476190476,0.232935534650098
"Smoc2",0.476190476190476,0.232935534650098
"Spsb2",0.476190476190476,0.232935534650098
"Sqstm1",0.476190476190476,0.232935534650098
"Srr",0.476190476190476,0.232935534650098
"Stk35",0.476190476190476,0.232935534650098
"Stk40",0.476190476190476,0.232935534650098
"Taok3",0.476190476190476,0.232935534650098
"Tctn3",0.476190476190476,0.232935534650098
"Tgfbr2",0.476190476190476,0.232935534650098
"Tgif1",0.476190476190476,0.232935534650098
"Tinagl1",0.476190476190476,0.232935534650098
"Tmem14c",0.476190476190476,0.232935534650098
"Tnfaip1",0.476190476190476,0.232935534650098
"Tsfm",0.476190476190476,0.232935534650098
"Tubgcp3",0.476190476190476,0.232935534650098
"Tusc3",0.476190476190476,0.232935534650098
"Tyw3",0.476190476190476,0.232935534650098
"Ubxn7",0.476190476190476,0.232935534650098
"Ulk3",0.476190476190476,0.232935534650098
"Usp34",0.476190476190476,0.232935534650098
"Usp54",0.476190476190476,0.232935534650098
"Vezf1",0.476190476190476,0.232935534650098
"Wdr11",0.476190476190476,0.232935534650098
"Zc3h12c",0.476190476190476,0.232935534650098
"Zcchc9",0.476190476190476,0.232935534650098
"Zfp217",0.476190476190476,0.232935534650098
"Zmat3",0.476190476190476,0.232935534650098
"1110002L01Rik",0.452380952380952,0.260404767436885
"2310014L17Rik",0.452380952380952,0.260404767436885
"2900089D17Rik",0.452380952380952,0.260404767436885
"9430020K01Rik",0.452380952380952,0.260404767436885
"A130051J06Rik",0.452380952380952,0.260404767436885
"AA474331",0.452380952380952,0.260404767436885
"Acvr1b",0.452380952380952,0.260404767436885
"Agfg1",0.452380952380952,0.260404767436885
"Als2cl",0.452380952380952,0.260404767436885
"Ankrd50",0.452380952380952,0.260404767436885
"Asah2",0.452380952380952,0.260404767436885
"B130006D01Rik",0.452380952380952,0.260404767436885
"Bag3",0.452380952380952,0.260404767436885
"Bloc1s5",0.452380952380952,0.260404767436885
"Ccar1",0.452380952380952,0.260404767436885
"Ccdc83",0.452380952380952,0.260404767436885
"Cdc42bpa",0.452380952380952,0.260404767436885
"Celf1",0.452380952380952,0.260404767436885
"Cenpb",0.452380952380952,0.260404767436885
"Cnbp",0.452380952380952,0.260404767436885
"Cnot6l",0.452380952380952,0.260404767436885
"Cox6c",0.452380952380952,0.260404767436885
"Csrp2bp",0.452380952380952,0.260404767436885
"Ctsb",0.452380952380952,0.260404767436885
"D330041H03Rik",0.452380952380952,0.260404767436885
"Dcaf11",0.452380952380952,0.260404767436885
"Dctn2",0.452380952380952,0.260404767436885
"Dhrs4",0.452380952380952,0.260404767436885
"Dnajb9",0.452380952380952,0.260404767436885
"Dtx2",0.452380952380952,0.260404767436885
"Dym",0.452380952380952,0.260404767436885
"Dyrk3",0.452380952380952,0.260404767436885
"Ech1",0.452380952380952,0.260404767436885
"Eea1",0.452380952380952,0.260404767436885
"Eif5",0.452380952380952,0.260404767436885
"F11r",0.452380952380952,0.260404767436885
"Fam13a",0.452380952380952,0.260404767436885
"Fam220a",0.452380952380952,0.260404767436885
"Fau",0.452380952380952,0.260404767436885
"Fbrsl1",0.452380952380952,0.260404767436885
"Fgd6",0.452380952380952,0.260404767436885
"Fggy",0.452380952380952,0.260404767436885
"Fkbp9",0.452380952380952,0.260404767436885
"Gcat",0.452380952380952,0.260404767436885
"Ginm1",0.452380952380952,0.260404767436885
"Gm12359",0.452380952380952,0.260404767436885
"Gm16493",0.452380952380952,0.260404767436885
"Gm16529",0.452380952380952,0.260404767436885
"Gm16740",0.452380952380952,0.260404767436885
"Gm25822",0.452380952380952,0.260404767436885
"Gon4l",0.452380952380952,0.260404767436885
"Gpank1",0.452380952380952,0.260404767436885
"Hivep1",0.452380952380952,0.260404767436885
"Hlcs",0.452380952380952,0.260404767436885
"Hopx",0.452380952380952,0.260404767436885
"Irs2",0.452380952380952,0.260404767436885
"Kcnk2",0.452380952380952,0.260404767436885
"Kctd6",0.452380952380952,0.260404767436885
"Kdm1a",0.452380952380952,0.260404767436885
"Klc3",0.452380952380952,0.260404767436885
"L3mbtl3",0.452380952380952,0.260404767436885
"Ldhd",0.452380952380952,0.260404767436885
"Lims1",0.452380952380952,0.260404767436885
"Lphn1",0.452380952380952,0.260404767436885
"Lrrc41",0.452380952380952,0.260404767436885
"Map3k1",0.452380952380952,0.260404767436885
"Map6",0.452380952380952,0.260404767436885
"Mapk9",0.452380952380952,0.260404767436885
"Mau2",0.452380952380952,0.260404767436885
"Meg3",0.452380952380952,0.260404767436885
"Mia3",0.452380952380952,0.260404767436885
"Mlx",0.452380952380952,0.260404767436885
"Mlxip",0.452380952380952,0.260404767436885
"Mrpl34",0.452380952380952,0.260404767436885
"Mterfd3",0.452380952380952,0.260404767436885
"Mtf1",0.452380952380952,0.260404767436885
"Myh7",0.452380952380952,0.260404767436885
"Nav2",0.452380952380952,0.260404767436885
"Nedd4l",0.452380952380952,0.260404767436885
"Nedd9",0.452380952380952,0.260404767436885
"Nfatc1",0.452380952380952,0.260404767436885
"Nr1h3",0.452380952380952,0.260404767436885
"Nrp1",0.452380952380952,0.260404767436885
"Ogt",0.452380952380952,0.260404767436885
"Pcnx",0.452380952380952,0.260404767436885
"Pdcd10",0.452380952380952,0.260404767436885
"Pdcd5",0.452380952380952,0.260404767436885
"Phospho2",0.452380952380952,0.260404767436885
"Pim3",0.452380952380952,0.260404767436885
"Plcb3",0.452380952380952,0.260404767436885
"Pno1",0.452380952380952,0.260404767436885
"Ppfibp2",0.452380952380952,0.260404767436885
"Prpsap1",0.452380952380952,0.260404767436885
"Psmb3",0.452380952380952,0.260404767436885
"Ptpn12",0.452380952380952,0.260404767436885
"Ptprf",0.452380952380952,0.260404767436885
"Pvrl2",0.452380952380952,0.260404767436885
"Qars",0.452380952380952,0.260404767436885
"R3hdm1",0.452380952380952,0.260404767436885
"Rasl11a",0.452380952380952,0.260404767436885
"Rpl10a",0.452380952380952,0.260404767436885
"Ryk",0.452380952380952,0.260404767436885
"Shc4",0.452380952380952,0.260404767436885
"Slc17a5",0.452380952380952,0.260404767436885
"Slc50a1",0.452380952380952,0.260404767436885
"Smu1",0.452380952380952,0.260404767436885
"Snrnp70",0.452380952380952,0.260404767436885
"Sp3",0.452380952380952,0.260404767436885
"Spcs1",0.452380952380952,0.260404767436885
"Srpk1",0.452380952380952,0.260404767436885
"Srsf11",0.452380952380952,0.260404767436885
"St5",0.452380952380952,0.260404767436885
"Stard5",0.452380952380952,0.260404767436885
"Stxbp3a",0.452380952380952,0.260404767436885
"Taf9",0.452380952380952,0.260404767436885
"Tbc1d20",0.452380952380952,0.260404767436885
"Tbc1d24",0.452380952380952,0.260404767436885
"Tcp1",0.452380952380952,0.260404767436885
"Tmed10",0.452380952380952,0.260404767436885
"Tmem57",0.452380952380952,0.260404767436885
"Tmem62",0.452380952380952,0.260404767436885
"Tmem8b",0.452380952380952,0.260404767436885
"Tpra1",0.452380952380952,0.260404767436885
"Traf3",0.452380952380952,0.260404767436885
"Trappc1",0.452380952380952,0.260404767436885
"Trip6",0.452380952380952,0.260404767436885
"Ttc39b",0.452380952380952,0.260404767436885
"Txndc12",0.452380952380952,0.260404767436885
"Ubox5",0.452380952380952,0.260404767436885
"Ubxn2a",0.452380952380952,0.260404767436885
"Uvrag",0.452380952380952,0.260404767436885
"Wdpcp",0.452380952380952,0.260404767436885
"Wdr26",0.452380952380952,0.260404767436885
"Wdr45b",0.452380952380952,0.260404767436885
"Xpnpep3",0.452380952380952,0.260404767436885
"Xrn2",0.452380952380952,0.260404767436885
"Ythdc1",0.452380952380952,0.260404767436885
"Zbtb16",0.452380952380952,0.260404767436885
"Zfhx3",0.452380952380952,0.260404767436885
"Zfp212",0.452380952380952,0.260404767436885
"Zfp433",0.452380952380952,0.260404767436885
"Zfp568",0.452380952380952,0.260404767436885
"Zfp64",0.452380952380952,0.260404767436885
"Zfp91",0.452380952380952,0.260404767436885
"1110001J03Rik",0.428571428571429,0.28940322484679
"1700084C06Rik",0.428571428571429,0.28940322484679
"1810014B01Rik",0.428571428571429,0.28940322484679
"1810030O07Rik",0.428571428571429,0.28940322484679
"2510046G10Rik",0.428571428571429,0.28940322484679
"2700062C07Rik",0.428571428571429,0.28940322484679
"3110040N11Rik",0.428571428571429,0.28940322484679
"9330151L19Rik",0.428571428571429,0.28940322484679
"Aatf",0.428571428571429,0.28940322484679
"Acot2",0.428571428571429,0.28940322484679
"Acss3",0.428571428571429,0.28940322484679
"Actr10",0.428571428571429,0.28940322484679
"Actr3",0.428571428571429,0.28940322484679
"Ago2",0.428571428571429,0.28940322484679
"Ahsa1",0.428571428571429,0.28940322484679
"Ap3d1",0.428571428571429,0.28940322484679
"Arid4b",0.428571428571429,0.28940322484679
"Arl6ip1",0.428571428571429,0.28940322484679
"AU040320",0.428571428571429,0.28940322484679
"BC048546",0.428571428571429,0.28940322484679
"Bmpr1a",0.428571428571429,0.28940322484679
"Btrc",0.428571428571429,0.28940322484679
"C1qbp",0.428571428571429,0.28940322484679
"Ccdc111",0.428571428571429,0.28940322484679
"Ccdc92",0.428571428571429,0.28940322484679
"Cln8",0.428571428571429,0.28940322484679
"Cog1",0.428571428571429,0.28940322484679
"Cog2",0.428571428571429,0.28940322484679
"Copb1",0.428571428571429,0.28940322484679
"Cops4",0.428571428571429,0.28940322484679
"Cops7b",0.428571428571429,0.28940322484679
"Coq6",0.428571428571429,0.28940322484679
"Cpne2",0.428571428571429,0.28940322484679
"Crem",0.428571428571429,0.28940322484679
"Cstb",0.428571428571429,0.28940322484679
"Dcp1a",0.428571428571429,0.28940322484679
"Dcps",0.428571428571429,0.28940322484679
"Ddx21",0.428571428571429,0.28940322484679
"Ddx59",0.428571428571429,0.28940322484679
"Dhrs13",0.428571428571429,0.28940322484679
"Dnajc25",0.428571428571429,0.28940322484679
"Dnajc5",0.428571428571429,0.28940322484679
"Dnpep",0.428571428571429,0.28940322484679
"Dpcr1",0.428571428571429,0.28940322484679
"Dpep1",0.428571428571429,0.28940322484679
"E2f3",0.428571428571429,0.28940322484679
"Eaf1",0.428571428571429,0.28940322484679
"Egln2",0.428571428571429,0.28940322484679
"Ehmt1",0.428571428571429,0.28940322484679
