name	description	E16.5	E18.5	PND1	PND3	PND7	PND10	PND14	PND28
Lig4	na	3.31871271227107	3.75225583163998	3.87079649469721	4.02021068780153	3.42545540887839	3.75166502827739	4.09103946910846	3.57171693998372
Limk2	na	4.04310653217416	4.61271070121334	5.42090103565837	5.07092033051415	4.57716223075726	4.47338740417461	4.37537750161315	5.20238689107941
Lims1	na	4.76105172326366	5.02096746691644	5.05855705859205	4.89923073980395	5.00546320648653	4.91070506366526	4.64104510862596	4.93494858085211
Lin37	na	2.38264749625749	2.35610840907348	3.40810243998284	2.64138423343141	2.69778038838372	2.20478973434361	2.52509558896024	2.52797067984559
Liph	na	3.21318483432786	3.07504494509292	3.79869504565958	4.05102589674998	3.501581444549	3.73936365180309	3.60066967206956	3.76190389372882
Lipo1	na	3.22217441995265	3.67532605403918	3.67556865589449	3.55491126785382	3.65285380959412	3.5961381435984	3.55668269716178	3.87853208215571
Lipt1	na	1.22132630787054	1.28409755711567	1.26663854123211	1.42908000387049	0.961441071090331	1.2430030842272	1.22798007969651	1.25528793485881
Lmbrd2	na	2.30528203091346	2.35857435707883	2.82103711126974	2.54151639001831	2.55337616857715	2.3241202724066	2.60166434061646	2.4612562680822
Lmf2	na	2.69676431025705	3.05561009309602	3.28666957720539	2.68331559387264	2.90662043094556	2.80116245531851	3.00794012828945	3.25461688910448
Lmo1	na	-0.0163726192923047	-0.0730948566038029	0.0359029591950998	-0.111745864421856	-0.101005664264758	-0.11355261470484	-0.22222355413567	-0.160016492207759
Lmtk2	na	3.8127332624824	3.53859111180076	4.85891617910104	4.24552464319634	4.50947349936089	4.18754182474404	4.82530496059157	5.18759703594897
Lnpep	na	1.68522321520858	1.77416752137908	2.10436975662174	1.88704952658148	1.41423354388263	1.79188561660623	2.02629417669144	1.45366701004512
Lnx2	na	3.01542481477357	3.27829378465102	3.77231209052968	3.31885542112634	3.50342739146519	2.99000670144497	3.27234256344302	3.62051283110644
Loh12cr1	na	2.95583981050807	2.83258592105959	3.0462066975789	3.1485174248304	2.59422039217066	2.67020952847807	2.72349705125178	2.46182327513623
Lonrf1	na	2.13520338479161	1.93200897409981	1.77882892411244	1.86457042930201	2.01106072719642	2.20383206351925	1.44145075723025	1.50023468113383
Lpar3	na	2.34900495190834	2.34665369694545	2.6989298391605	2.86387418825141	2.50078119446579	2.48655748262663	2.63420632876913	2.49846000877083
Lpcat1	na	10.3028001070093	10.5215102230344	10.5812865607373	10.4362636085812	10.2737190833019	10.4087291216676	10.356005962632	10.5008375347256
Lpcat2	na	1.31862748421891	1.42101870880397	1.76503514849323	1.43805578609288	1.01933603394218	1.14941300919788	1.31489284901759	1.35043212827738
Lpin2	na	6.80798419138801	7.19110974144418	7.85246099589989	7.7951427405206	6.83414465089402	7.28811803911838	7.87426524417252	7.27189503729592
Lpl	na	4.985132658076	6.57147730430112	6.79864832178919	5.36669554762449	5.36803109392461	5.23800151839747	5.33369868224056	6.5614098351545
Lrch1	na	2.52061713134149	2.58692277821392	3.00430689640949	2.80649005958819	2.47463178193552	2.7249374622546	3.09198497776035	2.81956835123352
Lrfn4	na	2.49360879740316	2.60931819139875	2.97960018139855	2.75124756310084	2.64793602023286	2.74177226138719	2.74290008104949	2.79609251620108
Lrig1	na	2.84827472545589	3.14984578094669	3.64375571090064	3.12179968401258	3.04140501788444	3.11103234366079	3.3205134444349	2.89826829216343
Lrp5	na	3.06040188851618	2.54652926518458	4.02758276593447	3.37718599810072	3.76997377009868	3.04526391895157	3.64993680569423	3.7799052363409
Lrpprc	na	4.00781274916295	3.86424396991316	4.60071951980539	4.0413414538748	4.21218262985147	4.11619884778001	4.32681697831436	4.28337592889922
Lrrc15	na	-0.438709054526723	-0.698002401472103	-0.385517016533759	-0.601795968167373	-0.683794452383482	-0.527576705839009	-0.670258764158787	-0.390734584896915
Lrrc16a	na	3.26853842218059	3.11842832886987	4.25176597255696	3.87491150386685	3.65360113303343	3.88269227664404	3.72617893291783	3.5366219635945
Lrrc40	na	2.25966837395499	2.42563760688039	2.62046521547014	2.38761374183631	2.55612853024973	2.42035574813145	2.43170901475493	2.42126447367611
Lrrc73	na	2.86772796884564	3.11686659848661	3.41562256841388	3.4647801346434	2.93149538374787	2.94653623920341	3.33298242575	3.24427305065278
Lrrk2	na	4.74811002419463	5.74477876213714	6.458662764784	6.30498695364347	5.71876060190835	5.95636813416438	5.96420528940871	5.83122438738856
Lsm14b	na	3.85137016084348	3.84611131698004	4.40794896589146	3.8867267283637	3.83338875244069	4.03111599531886	4.13408216195092	3.69280644772351
Lss	na	4.49986733356167	5.18893766231263	5.64669380909887	5.14703254513751	4.89650185700578	4.4937464824954	4.70949452834431	4.86621452726957
Lta4h	na	4.99161890282701	5.7281887306839	5.20193466450058	5.05043853574584	5.55112580614475	5.56524883246294	4.98567213309153	5.40959454393708
Ltn1	na	3.27692025211506	3.52148144476758	4.06218987687996	3.89659086897763	3.71236153817246	3.70373828881335	3.81312995918245	3.38881615134636
Ltv1	na	4.24531284051101	4.18651570599117	4.2807669312896	4.15655680946353	3.72833204845265	4.25700361351177	4.07445621176276	3.75345366061087
Luc7l3	na	8.40112385805986	8.81436366605143	9.46258746136295	9.05814364709984	9.01292767863211	9.06113707769786	9.26257541682834	9.16004882726447
Lyz1	na	9.63899802627219	11.733384505121	11.4745609536731	12.0168455947432	11.9548320325232	11.1896712400414	11.1630189878687	12.3045628370863
Lztfl1	na	3.80508505329442	4.526046089207	5.10785175607929	4.3977937836909	4.46495576854173	4.40091562838445	4.06008519452331	4.26829954021926
Lzts2	na	4.75210825698786	5.70126916090554	6.00328095413391	5.63722066396684	5.51242154250974	5.0431219346689	5.23569430345031	4.92920060182105
Mafk	na	2.93153187728338	2.84625055137646	4.21035284758559	3.24071485307589	3.08624553441743	3.29245770003279	2.59928000027425	3.80538488423889
Maml1	na	2.67452026238184	2.49945766286391	3.41789489263809	2.79189413523117	2.97262924017505	3.00643570573204	2.45465173284156	3.70843092107179
Manbal	na	4.88156792624173	5.03233545960067	5.71176641935566	5.03944759868029	5.16045824783852	4.83779614646982	4.79156186457185	5.45752956087555
Mansc1	na	2.62060337827292	2.78385743860416	2.92362477175253	3.17016970126408	2.68959726648094	2.86317070607936	3.00856012396897	2.89757252976658
Maob	na	5.34784065181608	6.12807422853894	6.14889878412344	6.00835891208488	5.98183819527707	5.92401736765318	5.88765661275082	6.55631511400786
Map1lc3b	na	6.54976904648146	6.95476337026067	7.25035373786361	6.86870804194509	6.92504594508448	6.62058732325734	6.68381024587315	7.53471269391952
Map2k1	na	4.02378361420117	4.72090460777125	5.11620305592505	5.03729634773326	4.48962618081951	4.52044878082793	4.32874280094043	5.30239051516642
Map3k11	na	2.32295250200429	2.57829030330465	2.67541211634273	2.62519658158339	2.60441432513978	2.80333443616494	2.24217112710284	2.27407381233937
Map3k8	na	1.51748514719692	1.08686114402392	1.95456270156321	1.65854469779213	1.69700746026608	1.6519838008213	1.48947708684705	1.53972615303532
Map4k2	na	2.84088702429583	2.22875354337334	2.78910933517361	2.64302943391736	2.61129121285147	2.71191068483986	2.56666865860597	2.92592660444499
Map6	na	1.17646625538482	1.1155163752582	1.8051080163565	1.09039383414928	1.04466903819836	1.0201182443114	1.28246651818499	0.956560371319134
Map7d1	na	3.11452359348632	3.25743912635042	3.95027973959497	3.62269222337821	3.67024158106678	3.78837849124153	3.07618418255413	3.27165392796269
Mapk1	na	5.10667676544271	5.81111504538765	6.43539185809077	5.82949027527664	6.10309569871688	6.20011050501359	6.21855197419058	6.24096583459624
Mapk13	na	4.90838556675529	5.35723593935472	5.35147096497406	5.31073357944993	5.11992458232285	5.24014048845229	4.8918685435647	5.10048216850508
Mapk8ip3	na	3.0975872195373	3.52421189060536	3.71553601729433	3.33604350821604	3.3362338344127	3.47112685418519	3.20216833881442	3.8983692689308
Mapkapk2	na	5.09279998461047	5.18043570467279	6.00092762928916	5.54756350821673	5.57830123631045	5.49211051242244	5.31565099936527	5.72991385980716
March5	na	4.70050602955149	5.36208510602125	5.66506567709306	5.56150357943724	4.9048534098736	5.48107818609972	4.77070591833967	5.65923403554134
March9	na	1.40323113972024	1.34322461762278	1.83521513715492	1.50872175316738	1.38052743061354	1.40332549451277	1.48031833996689	1.1867816822343
Marveld3	na	3.61407687473034	4.11414421611052	4.56787328635465	4.35176941078131	3.83564973809031	3.95709434149086	4.04710124187167	4.43871124751719
Mat2a	na	6.61694738120861	6.39401503797324	6.90200536313879	6.93352792030196	6.96920042144686	6.76673278767615	6.75917627604706	6.78850511211761
Mau2	na	5.09478035016785	4.99612712567627	5.60006170421912	5.48949149602965	4.80297674736001	4.98399077845291	4.74847614133017	4.83183404801364
Max	na	4.68474721933372	5.37268885797763	5.65408335117712	5.23183811292428	5.12605344008337	5.18015224323388	5.18253165040451	5.44174371635901
Mbd1	na	3.21118530062564	3.52539370499075	3.90863156500428	3.77047821444722	3.59046895421832	3.66503452040591	3.68847898812051	3.34237161875206
Mbd5	na	2.71767971008597	2.74941372088166	3.30028974119696	3.18664035770324	2.79509410425802	3.0588578298808	3.27751487396612	2.7979885931008
Mbnl2	na	6.57207026603599	6.23128830016788	6.65026461165803	7.09232171407923	6.68938046548372	6.63777485180614	6.63069488075066	6.5590592684306
Mbtd1	na	4.52391464152791	4.56704691030417	5.51134595762113	5.16886121328642	5.01077458843534	5.11807154507195	4.89017458950556	4.95877507086173
Mccc1	na	4.47446265669396	5.21821857632844	5.05267651508906	4.85199903292114	4.77130048371641	4.74610692431284	4.7275359257457	5.26276730787586
Mcm9	na	1.6203910448679	1.62833599087184	1.85743086178723	1.9782040364633	1.6254525011316	1.93492720023761	1.48524550332891	1.3976887947178
Mcrs1	na	3.68845236404224	3.42491682664789	3.9976361707404	3.69405693736057	3.71374655176829	3.82906368850884	3.39100079367618	4.16230566106831
Memo1	na	3.20487286817524	3.87197093367832	4.11222532700749	3.42824790972587	3.74937383154084	3.68746674930615	3.26511553081946	3.33675178591317
Mesdc1	na	2.62921884845159	2.99548333687172	3.23012572835792	2.91357094519018	3.10213340208274	2.90351175132947	2.54228906865902	2.72896491504274
Metrnl	na	3.25014509339266	3.04836232829286	3.95331123198948	3.38179291499142	2.97138868620716	3.96412302057842	4.48381949226681	4.12099337936364
Mettl21d	na	4.52047477819392	4.8599382526719	5.791798208535	5.1105713406745	4.80914563179056	4.71825031697434	4.80693010851799	5.10216021301605
Mettl7a1	na	8.03913992585241	7.87162098670676	8.81825556761434	8.79960047626002	8.39746454224457	8.20952505855368	8.58744850036141	8.60171064759862
Mex3c	na	3.01758144550919	2.9480445428254	3.76126332311069	3.40556419058835	3.35372443129551	3.56969807283497	3.21532721673199	3.4926560650974
Mff	na	5.15276521978837	5.94674556376865	6.04154359705953	5.62281341046178	5.54536136578768	5.55910904534512	5.46482476376259	5.56009379996186
Mfhas1	na	2.64519292668125	2.43252849475731	3.10355376517957	3.08213005643857	2.91130155555718	2.98022424628718	2.97223470411465	3.07422185761816
Mfsd10	na	2.88241386614474	3.73103288684079	3.42875652276908	3.10978306102468	3.27162309906002	3.33905433940771	2.60713519633112	3.10028466937447
Mfsd7b	na	3.30141132739139	3.22705112732665	4.27880912182297	3.62739104543226	3.41121175117742	3.719918725671	4.15383941904807	3.94165765321263
Mgrn1	na	3.94294364782669	4.57535186713998	4.68812844578582	4.42574191861642	4.70502108325117	4.56899107188641	4.53474934277746	5.13811900612034
Mgst1	na	8.87846794304185	9.29973354903633	9.47022292144572	9.03640230595937	9.08589954150674	8.76661168818739	9.10367424817112	9.28811389514362
Mical2	na	4.94346001774175	4.79098697350132	5.4917685163545	5.34939645742671	5.17690393462911	5.14108799160236	5.40035267264751	5.49343833232512
Micall1	na	3.05637353836758	3.28719520202555	3.68334679753854	3.51055172584296	3.2418179289594	3.3314213692176	3.40521734202219	3.64763124856372
Mir17hg	na	2.24156884042889	2.37430931815691	2.91043449779935	2.45616587434966	2.32854883702144	2.36596060525758	2.48843167825344	2.20089390336887
Mir22hg	na	3.60946927386264	3.59405663046551	4.04587642658104	3.64843337193535	3.41650856613954	3.55456184603565	3.66609739065046	3.51836483545791
Mknk2	na	4.53653375371977	4.67058678178562	5.52061751353509	5.0691187630672	4.79951469778315	4.72557307309283	5.13415382370169	5.46714804156279
Mks1	na	1.01611030867182	1.07741958776995	1.0668991406988	1.11025189651208	0.77966240109781	1.10522476749043	0.843970993399407	1.05613310465037
Mlf1ip	na	4.09416044670027	3.86441644316859	4.73976835048087	4.71418618752022	4.11792761172308	4.61553714766086	4.07687274365974	4.23601706675946
Mlf2	na	5.26673213341113	5.80179979577083	5.70525099950258	5.16475405205357	5.33432596422978	5.05791281505517	5.4471128027637	5.37651382411955
Mllt10	na	6.15548246385638	5.57315691220485	6.36458727561057	6.16129853689334	5.56407353687109	5.89080991246818	5.72970281096673	5.31209299002138
Mllt6	na	5.7869743381655	5.02077211131827	5.74523769462637	5.97439833630164	5.56304172263992	5.65939441958547	5.9280377476789	5.83577583755682
Mlst8	na	1.71620150182028	1.70547404497133	2.13231204228688	1.77646473713481	1.58190816762123	1.94648127339762	1.83715003478506	1.72665919373288
Mmab	na	2.76508873880824	2.65346962634271	2.72612181736018	2.70561765841977	2.64683273136786	2.79738309522733	2.25688750620655	2.05405779139943
Mmgt1	na	2.63449886868275	2.5689475751451	3.23969831712264	3.01669122299292	2.86631275137476	2.8000876707437	2.77470792779442	3.20785302409537
Mob2	na	4.16579219280066	4.44533401800017	4.78356088839955	4.47942813836036	4.59975585577146	4.33875990007382	4.19801614611512	4.28315918728929
Mob3c	na	3.8896513176694	4.04698345884867	4.1385098070902	4.16750937467311	3.70404367601925	4.09397327912928	3.68032606301398	4.39115437938477
Mocs1	na	4.5246130981993	4.1165065346707	5.06158746222772	3.85192309391399	4.01352329529635	3.91725526872553	3.85420213948058	3.41224561340391
Mocs3	na	0.916035680624621	0.83836329433655	0.969229490990437	1.06408601154713	0.825613660891533	0.744376798871316	0.85424024948164	0.958704033977286
Mospd1	na	2.96827096338481	3.54887948654055	3.73625607094102	3.4313987255197	3.25934932302418	3.44543229725244	2.75100178518331	3.16444892933845
Mpzl2	na	2.66119681729058	2.6390018141752	3.11079551742036	2.82754982533993	3.05784087335426	3.01879721441574	3.08795840690481	2.92892373180045
Mrpl16	na	4.25773650253406	4.79476065219399	4.67722587080867	4.55954351865563	4.59545582011889	4.56084218867391	4.39490709858837	4.54220659217003
Mrpl20	na	5.95059529005604	6.18342863690229	6.12687782197366	6.11388387365375	5.95657155392272	6.11576499406822	5.93285892609328	6.18727468216186
Mrpl22	na	3.97927285010301	4.16178936861927	4.81376446794005	3.63739313311519	4.13025744362746	3.86179825446129	4.09648747360228	4.45525278701852
Mrpl37	na	3.24822764000572	4.05005355533917	3.55499611879695	3.35569132449944	3.6122979570572	3.52973544572261	3.83569783388967	3.89843265636257
Mrpl47	na	3.99142891196412	4.90967602763216	4.95430026732126	4.63894318153047	4.55339020684122	4.75877254122144	4.6482751490908	4.67001646827578
Mrpl49	na	4.20471467621619	4.52755363871065	4.88605426141066	4.22968103433065	4.45883355584119	4.05126009201372	4.64611307893619	4.76334786959835
Mrps11	na	3.61322628063232	4.32319010823378	4.47090642075418	4.22110812403033	4.42525022976123	3.97895088496916	4.04413466089573	3.77304676908085
Mrps18c	na	5.15419509354613	5.70631332912944	5.72345858378384	5.2273539420093	5.6863837855078	5.71085978519373	5.53968626118572	6.17259361932108
Mrps21	na	5.73273813518212	6.8524494209157	6.5632779542403	6.298106067273	6.18235834838411	6.10306798958021	6.43959281318307	6.90227428484451
Mrps26	na	4.52012303717026	5.00869865719368	5.34116083334034	5.06007715656948	4.84228220248664	5.08015862344283	4.8070587670123	5.02996960455734
Mrps27	na	2.99439555300588	2.98594138684734	3.35683210178052	2.93399396093868	2.7593159763851	2.77586416639184	2.50495484326968	2.49015622970605
Mrps7	na	4.13694276198641	4.67251680984617	4.68543561195234	4.25996056573695	4.32287887231667	4.44951262135273	4.057464464537	4.36860388257181
Mrs2	na	1.79174529390732	1.90416119330738	2.20050710349966	1.8865183391355	1.76729605946903	2.04793788230306	1.72690748382652	1.79707714301566
Mrto4	na	3.21615702424734	3.28878850035801	4.53857181389564	3.66118727333809	3.78714167986069	3.32027596187269	3.65231375983961	3.34237647935422
Msi2	na	6.05322145733212	5.85919021878873	6.66864702021606	6.39152944432731	6.42755247787195	6.15358436648058	6.55162175920805	6.48910157335315
Mt1	na	7.81607425010933	8.92317462822282	9.71431637214911	8.93355310290758	8.53927674889564	8.625154262385	8.85538468780297	8.14433512697477
Mta2	na	3.85279534382083	4.51125551410996	5.01179485992153	4.6203388380867	4.70856277219647	3.96682566957271	4.3926003958267	4.49863069149079
Mta3	na	5.12925732898036	5.96476316593176	5.98856832772417	5.55653207389337	5.435217554437	4.97692679465854	5.64793169631447	5.84587900454328
Mtdh	na	7.6965545954191	7.64162329527654	8.16500480807808	7.93262143896451	8.00828937507456	8.03580453762794	7.99036515254186	7.82814765016395
Mtfmt	na	2.39691490295605	2.76392191856458	2.90267972465799	2.48628836488023	2.53523939806887	2.60034683589537	2.2896019561444	2.87449925552158
Mtfp1	na	2.51928848837516	2.98956619502899	2.66349357925446	2.61490836599974	2.78774800389133	2.56361364732481	2.76192366758664	3.11131870428091
Mthfd1l	na	0.295216581463121	0.16508793561514	0.354760408221728	0.236689462867382	0.192312538998246	0.285234263336885	0.17784126547822	0.131600871579125
Mthfd2	na	0.950457119171851	1.03696231767701	1.00155158704119	0.898754070638768	1.02608789304543	1.12718697108774	0.677980827250991	0.758222885756995
Mtmr12	na	3.27007900382978	3.17451948681133	3.68791262878138	3.21176691048663	3.24538493411935	3.37487247271646	2.85717988090182	2.71569966764874
Mtmr3	na	3.67642518290017	3.96558315738992	4.8392459097968	4.27929480996196	3.89310843605626	4.30192470888469	3.94999873613712	4.72085544045633
Mttp	na	0.220197389227657	0.14836208612898	0.278127358235546	0.267820744693023	0.121449724187418	0.108483339375055	0.000974725948876237	0.0610162697270788
mt-Tt	na	1.03842541279053	0.862977456507633	1.08852838982596	1.08218431884716	1.10925966892117	1.0272010674207	0.967652902726625	1.07772900931786
Mtx3	na	2.38222318810862	2.34034770749595	3.03510528910912	2.38301184433783	2.37747183236708	2.82919600853569	2.84049590112516	2.52716656443151
Mut	na	4.52476348868117	4.94969409753482	5.08046540406106	5.22036308347678	4.77689443501942	4.87251444538212	4.9401202672822	5.34417583025963
Mvb12a	na	5.12357027712995	5.57608506672195	5.6527552847495	5.32326570466648	5.77135974991825	5.43726241922599	5.59484916457997	5.96813364058623
Mxi1	na	3.49017822424634	3.39063350356259	4.16102621427815	3.74994453016422	3.37899206527607	3.48414007053982	2.71142248915376	3.42898531654976
Myh7	na	5.99876138982503	6.35529439832443	6.3133650755506	6.91772128560001	5.8287087801763	6.56572067101073	5.8201171574342	5.71762688167646
Myl12a	na	8.05090128505925	8.37056423644159	8.67126330247198	8.18876805841492	8.329422295715	7.77425858506667	7.92493433570662	8.55763448637594
Myl6b	na	0.359223147016844	0.328077157861141	0.423294331623488	0.665495913616461	0.17679086274509	0.0988126026348423	0.117821307545708	0.18316707331128
Myo19	na	1.37942418063804	1.57691836032971	1.81323796253576	1.38763229842945	1.298377959871	1.4336874679922	1.271426592779	1.16371966308987
Myo5c	na	7.04512044998386	7.45803149826686	7.89819069328976	7.82550009052635	7.20375065980574	7.59838227266426	7.44643846062659	7.33142747955494
Myom1	na	2.49431713536129	2.73499919717086	3.12184996773924	2.71577416220443	2.69062726071435	2.58903504845067	2.80582842614389	2.62065566490714
Myom3	na	1.81664020385321	1.83502234161075	1.83408424511574	2.21954054874828	1.52449816621699	2.02927119281092	2.07027458680702	2.0245695406561
Nadk2	na	3.34113844296734	3.68350576227674	4.10975875516213	3.89313079918244	3.471466058583	3.90136742739659	3.5751699883541	4.06933772814013
Naga	na	4.83130270429724	5.23810147752522	5.10263312165601	5.1266309718128	5.02666215362622	4.80104021856259	5.1644896345895	4.90082544782537
Nap1l1	na	6.30274794265163	6.16235468080527	6.91499259236217	6.57541983124964	6.81138271688023	6.60629672406739	6.43921029635514	6.92512996749646
Nbn	na	4.38697884343208	4.98614343860829	5.20174400897141	4.9456955231352	5.0760937815328	4.59089210325149	4.62422616327985	4.18960451973946
Nckap1	na	4.98132420298071	5.03462400187354	5.56932188546087	5.32496468476077	5.25889839606805	5.26416469122545	5.38187620359809	5.51547954044979
Nckap5l	na	0.579706002057797	0.431855708649867	1.06075740253061	0.490989928902777	0.355632368725868	0.487786300347135	0.422749024621337	0.374066219508423
Ncln	na	3.92023781918675	4.41175656306233	4.26533975004287	3.79465405691702	4.16368496831173	3.91064325043735	3.98223616421479	4.00447133993196
Ndnf	na	5.29777313020785	4.42113969007918	5.18130605146574	5.01425325187461	4.74108544900488	4.29206790857369	4.19186485362968	4.2748054037015
Ndrg3	na	2.67745921982944	3.04125830284991	2.96933800608949	2.94542984748203	2.67781859032063	3.14761916270087	2.80453422243884	3.23619107652558
Ndufa4	na	8.42223150199089	8.87057967505476	8.64825095925781	8.4448993005336	8.73997856346141	8.78853229068948	8.83658105864649	9.00593360391801
Ndufaf2	na	5.54571711662714	5.79719692853484	5.53874652994474	5.10695646466909	5.68971100986998	5.36130050564076	5.57670491750784	5.79545038817718
Ndufaf3	na	3.72656450368888	4.69320382291481	4.93494525836949	4.47875039144584	4.17743547916262	4.37981620584676	3.92923038932583	3.84367719576474
Ndufb11	na	7.40248408245354	8.05094434921719	8.01290325220999	7.61170254856555	7.8055655576307	7.91375209842929	7.96586009845422	8.02067050077107
Ndufb2	na	7.1355947734629	7.92270421662724	7.44911211775485	7.28228968075833	7.38141009758319	7.29832909229724	7.48108140664212	7.76415370224877
Nemf	na	7.00984419876351	7.48197052529317	7.70952775030613	7.447542862173	7.3302590709508	7.45886512531276	7.20092989731123	7.18816713091864
Nepn	na	2.12186522332665	1.79274421743302	3.3521469159301	2.69076814841078	1.90948257250463	1.70326499159906	2.06011480132699	2.68267160221801
Nfatc1	na	2.06830903664184	2.02073259791651	2.89983364663921	2.24429848529831	2.14685633911226	2.27832419194526	2.28536155552806	1.79763092495009
Nfkbia	na	5.76806007876914	7.18987087786283	6.58228214487125	6.73854641688141	6.40663476821423	5.99190820585279	6.73477449675747	6.31984947089679
Nhlrc3	na	2.79421439266879	2.97701476849614	3.48549876435535	3.31707429240759	2.9689027917769	3.13889708705724	3.07233578040113	2.857320218793
Nhp2l1	na	3.73013489735584	4.32926935852735	4.85069591799942	4.18259559288445	4.49357969725956	4.10430050416187	3.84019377092931	4.58996626621419
Ninj1	na	3.73599669961958	3.6885438822059	4.03072646798227	3.8222491809669	3.62096293568699	3.78460915817588	3.53798569703298	4.19448220266971
Nipa2	na	4.07100842723678	4.39798581474623	4.72424580612713	4.11904424871474	4.48167459041891	4.30895300837003	3.66148887158946	4.42314503319466
Nkiras1	na	3.29843924502371	3.90410823319423	3.97064680479955	3.79939618814513	3.58096365026106	3.61310274924323	3.86506162865875	3.55753731445285
Nkx2-1	na	8.00066462964511	8.20195234157858	8.41276812837638	8.23003971424289	8.26364270571226	8.25184112119274	8.19921757602015	8.32822725738999
Nlk	na	4.28916881317665	4.5531093567229	5.3712263034893	4.67323387056253	4.64803357290766	4.37915173454783	4.63463423132356	4.24879499255559
Nmb	na	0.488620384906023	0.334751075077461	0.549892435123648	0.414191697675014	0.366368541933171	0.518739287425217	0.240313767270097	0.540181806652562
Nmral1	na	2.03583345089776	2.2939268863149	2.03460401219911	1.92565981401264	2.38350140353077	2.16602275171685	2.01745425728567	2.55831410929578
Noc4l	na	2.23090359181148	2.56117509866097	2.59821436142575	2.36610933497018	2.53656703513619	2.22256111870186	2.16988844456504	2.57399297496146
Nol9	na	2.89437204784446	3.3187105028945	3.98690326351058	3.27688352777672	3.02800558932049	2.91711263821698	3.25256675697263	2.93041118529471
Nosip	na	3.76951929691097	4.46054249068379	4.17254182113049	4.46385325989406	4.51516118403854	4.5884494956103	4.27968873462392	4.34858578365211
Nostrin	na	2.28013001388713	1.97741823985751	2.99111371191926	1.82931820491353	2.59458322422784	1.97879069274192	2.73552587356001	3.42495644644283
Notch2	na	4.09684025152997	4.7096154753434	4.86300587885907	4.82416460942674	4.84048458594505	4.96840730341646	4.83657906051987	5.22673634079287
Npc1	na	6.40390633501197	6.78185791816566	7.63418470234921	7.09973177000704	6.59304184249783	6.8540118255066	7.11837050658927	6.5140557503738
Npc2	na	12.2122343381568	12.5715294882701	13.0100024681766	12.5813456042389	11.6855629122923	12.0442459420793	12.3424104267228	11.7740623520583
Npepps	na	5.34012581316039	5.96535053123236	6.29597455340433	6.15956775888435	5.94572711288864	6.0565837706415	6.1699519280913	5.91562163761506
Npr1	na	4.62362498414402	4.20345170349694	6.05320629260498	5.37976318678817	5.29208776238099	4.82555628840864	5.11052974524277	5.62229558544066
Nr1h2	na	3.49799370084832	4.20851802026656	5.05336692877416	3.21553470441503	3.86133155421642	3.65237507588661	3.80894953920954	4.46619889213508
Nr1h3	na	2.38869338774671	2.37301046689783	2.73347584649812	2.97639289288477	2.43637853050181	2.59366456384825	2.7262143363985	2.53227160287629
Nr2c2ap	na	2.98920871947014	3.29231119144103	3.75727109819999	3.24045404562556	3.33920750440904	3.01297380477655	3.06908025903596	3.82530500612937
Nr4a1	na	2.65692641413075	1.97242132438145	3.27316411623456	3.04007772857658	3.13815821112245	2.63656180237373	3.04704533902604	3.59746063068407
Nr4a2	na	1.0427868643378	0.978318596733894	1.30022455807817	1.13542149657446	0.939996064923021	1.08208928616032	0.970793468499565	0.842656115971094
Nr6a1	na	1.78728348493231	1.56175036507346	2.20220195009284	1.9298550274976	1.87210547355044	1.92281577149138	1.81330197568919	2.00034355105131
Nrbp2	na	4.21645633594479	4.31653718490527	5.46475466750524	5.22879978939825	4.97109577684407	4.89071502637537	5.19457877177494	5.56425078714203
Nrde2	na	3.006225959433	3.2285302336377	3.76388090195196	3.53119085349083	3.09641471077798	3.17318137252482	3.68391030818028	3.19256650264016
Nsdhl	na	2.97958380594148	4.0394111405351	3.01931414513521	2.8390764105915	3.51355610282074	2.92114640971607	3.30669090092331	3.82249304149602
Nsmce4a	na	4.5436841293371	4.44408512749483	5.47349674937267	5.00905207120131	4.78510946656673	4.88242406646623	5.18105129437868	5.70931266285546
Nsmf	na	3.21955526686766	2.96431137952936	3.25467727571399	3.1476390050775	2.99223614945814	3.25784416739365	2.97294086120677	3.22375976524875
Nt5c3	na	3.1261608849564	3.00751200081169	3.32825790193195	3.15059563454952	2.93086589528888	3.16918674422565	2.39391475587153	2.99092181534491
Ntn4	na	-0.0116613095304223	-0.121515261591724	0.0408318990471303	-0.0524286466567546	-0.0967435485956896	-0.109319101177814	-0.217812815537842	-0.155903190730364
Nuak2	na	4.077942095217	3.97096532581603	4.6019929141094	3.90913338839887	3.78222163243979	3.60463800474053	3.28757798208829	3.46543109152434
Nudt2	na	3.08431697728146	3.93266872634052	3.27927283217942	3.23018953609257	3.81179700736361	3.56551817101526	3.13045152427602	3.4046200109705
Nup153	na	3.75998456328172	2.62393322232611	3.69809663296604	3.39951418028824	3.22557340457822	3.3868259467198	2.92971712959136	4.0881193046694
Nup54	na	2.78848977361006	3.40583627757252	3.05537155064901	2.83000059958617	3.23818873864794	3.04018217931702	3.00858305918052	3.1825353003613
Nup62cl	na	0.702508713024823	0.87758976029744	0.760655368343174	0.484097151309593	0.563368565222374	0.609033618412821	0.552166961119043	0.750559244418481
Nupr1	na	6.02296421355374	7.73446283368169	9.10503538282314	8.49958679197368	8.38835782610891	8.64683520685893	9.13938553331683	10.028401030532
Oaz2	na	7.28077809368888	7.54342981888675	7.62347817655786	7.44180947699804	7.39166230794722	6.97644939196797	7.17444819860632	7.66632415751503
