"gene","rho","p.value"
"Sh3kbp1",-0.114705882352941,0.672291046599723
"Sntb1",-0.114705882352941,0.672291046599723
"Snx4",-0.114705882352941,0.672291046599723
"Srrt",-0.114705882352941,0.672291046599723
"Tex40",-0.114705882352941,0.672291046599723
"Tff2",-0.114705882352941,0.672291046599723
"Tgfbi",-0.114705882352941,0.672291046599723
"Tlr12",-0.114705882352941,0.672291046599723
"Tmem222",-0.114705882352941,0.672291046599723
"Trim67",-0.114705882352941,0.672291046599723
"Txnl4a",-0.114705882352941,0.672291046599723
"Ubr4",-0.114705882352941,0.672291046599723
"Unc5b",-0.114705882352941,0.672291046599723
"Xlr3a",-0.114705882352941,0.672291046599723
"Zfp141",-0.114705882352941,0.672291046599723
"Zfp493",-0.114705882352941,0.672291046599723
"Zfp560",-0.114705882352941,0.672291046599723
"Zfp626",-0.114705882352941,0.672291046599723
"Zfp689",-0.114705882352941,0.672291046599723
"Gm11973",-0.114705882352941,0.672291046599723
"1700007G11Rik",-0.117647058823529,0.664341079162354
"1810033B17Rik",-0.117647058823529,0.664341079162354
"5930412G12Rik",-0.117647058823529,0.664341079162354
"Abcc8",-0.117647058823529,0.664341079162354
"Atpaf1",-0.117647058823529,0.664341079162354
"B3gnt1",-0.117647058823529,0.664341079162354
"Casp1",-0.117647058823529,0.664341079162354
"Cdc23",-0.117647058823529,0.664341079162354
"Chi3l3",-0.117647058823529,0.664341079162354
"Cnpy2",-0.117647058823529,0.664341079162354
"D1Ertd622e",-0.117647058823529,0.664341079162354
"Dbndd2",-0.117647058823529,0.664341079162354
"Dcx",-0.117647058823529,0.664341079162354
"Dhrs11",-0.117647058823529,0.664341079162354
"Dhtkd1",-0.117647058823529,0.664341079162354
"Dnah5",-0.117647058823529,0.664341079162354
"Elmo2",-0.117647058823529,0.664341079162354
"Fam129c",-0.117647058823529,0.664341079162354
"Fsip1",-0.117647058823529,0.664341079162354
"Gm10684",-0.117647058823529,0.664341079162354
"Gm16104",-0.117647058823529,0.664341079162354
"Gm16234",-0.117647058823529,0.664341079162354
"Gsr",-0.117647058823529,0.664341079162354
"Gys2",-0.117647058823529,0.664341079162354
"Hp",-0.117647058823529,0.664341079162354
"Il20rb",-0.117647058823529,0.664341079162354
"Itgb4",-0.117647058823529,0.664341079162354
"Kdelr1",-0.117647058823529,0.664341079162354
"Lcn2",-0.117647058823529,0.664341079162354
"Lox",-0.117647058823529,0.664341079162354
"Mmp17",-0.117647058823529,0.664341079162354
"Mrpl50",-0.117647058823529,0.664341079162354
"Nme7",-0.117647058823529,0.664341079162354
"Ntrk3",-0.117647058823529,0.664341079162354
"Osgin2",-0.117647058823529,0.664341079162354
"Pgd",-0.117647058823529,0.664341079162354
"Plek2",-0.117647058823529,0.664341079162354
"Pnma1",-0.117647058823529,0.664341079162354
"Ppm1k",-0.117647058823529,0.664341079162354
"Ppp2r1a",-0.117647058823529,0.664341079162354
"Ramp1",-0.117647058823529,0.664341079162354
"Rap1gap2",-0.117647058823529,0.664341079162354
"Rhpn2",-0.117647058823529,0.664341079162354
"Rnf181",-0.117647058823529,0.664341079162354
"Rnmt",-0.117647058823529,0.664341079162354
"Sec31b",-0.117647058823529,0.664341079162354
"Sep15",-0.117647058823529,0.664341079162354
"Serpinb5",-0.117647058823529,0.664341079162354
"Sh3bgr",-0.117647058823529,0.664341079162354
"Slc25a34",-0.117647058823529,0.664341079162354
"Slc27a6",-0.117647058823529,0.664341079162354
"Snrnp25",-0.117647058823529,0.664341079162354
"Sntn",-0.117647058823529,0.664341079162354
"Spata18",-0.117647058823529,0.664341079162354
"Stra8",-0.117647058823529,0.664341079162354
"Stx11",-0.117647058823529,0.664341079162354
"Suz12",-0.117647058823529,0.664341079162354
"Tbc1d31",-0.117647058823529,0.664341079162354
"Tsc22d4",-0.117647058823529,0.664341079162354
"Tstd1",-0.117647058823529,0.664341079162354
"Ube2g2",-0.117647058823529,0.664341079162354
"Ubl5",-0.117647058823529,0.664341079162354
"Vcam1",-0.117647058823529,0.664341079162354
"Vps36",-0.117647058823529,0.664341079162354
"Zfp14",-0.117647058823529,0.664341079162354
"Zfp445",-0.117647058823529,0.664341079162354
"Zfp773",-0.117647058823529,0.664341079162354
"Gm16892",-0.117647058823529,0.664341079162354
"Krt6a",-0.117647058823529,0.664341079162354
"1810009A15Rik",-0.120588235294118,0.656424514748595
"2310001H17Rik",-0.120588235294118,0.656424514748595
"4930441O14Rik",-0.120588235294118,0.656424514748595
"4930579G18Rik",-0.120588235294118,0.656424514748595
"5430427O19Rik",-0.120588235294118,0.656424514748595
"5730455P16Rik",-0.120588235294118,0.656424514748595
"9530051G07Rik",-0.120588235294118,0.656424514748595
"9930013L23Rik",-0.120588235294118,0.656424514748595
"Adora2a",-0.120588235294118,0.656424514748595
"Ampd1",-0.120588235294118,0.656424514748595
"Angptl3",-0.120588235294118,0.656424514748595
"Apoa2",-0.120588235294118,0.656424514748595
"Arfip2",-0.120588235294118,0.656424514748595
"Armcx1",-0.120588235294118,0.656424514748595
"Atp11a",-0.120588235294118,0.656424514748595
"B230216N24Rik",-0.120588235294118,0.656424514748595
"Bak1",-0.120588235294118,0.656424514748595
"Btbd19",-0.120588235294118,0.656424514748595
"Btbd8",-0.120588235294118,0.656424514748595
"C230014O12Rik",-0.120588235294118,0.656424514748595
"Capn8",-0.120588235294118,0.656424514748595
"Ccdc146",-0.120588235294118,0.656424514748595
"Ccdc30",-0.120588235294118,0.656424514748595
"Chadl",-0.120588235294118,0.656424514748595
"Clca3",-0.120588235294118,0.656424514748595
"Cmtm7",-0.120588235294118,0.656424514748595
"Cnrip1",-0.120588235294118,0.656424514748595
"Cutc",-0.120588235294118,0.656424514748595
"D830044I16Rik",-0.120588235294118,0.656424514748595
"Def6",-0.120588235294118,0.656424514748595
"Dnase1l2",-0.120588235294118,0.656424514748595
"Dusp27",-0.120588235294118,0.656424514748595
"E030010N08Rik",-0.120588235294118,0.656424514748595
"Eml4",-0.120588235294118,0.656424514748595
"G730003C15Rik",-0.120588235294118,0.656424514748595
"Gas1",-0.120588235294118,0.656424514748595
"Gm13594",-0.120588235294118,0.656424514748595
"Gm13830",-0.120588235294118,0.656424514748595
"Gm14325",-0.120588235294118,0.656424514748595
"Gm23924",-0.120588235294118,0.656424514748595
"Gm26636",-0.120588235294118,0.656424514748595
"Gm26779",-0.120588235294118,0.656424514748595
"Gm5258",-0.120588235294118,0.656424514748595
"Gm8369",-0.120588235294118,0.656424514748595
"Gsg1",-0.120588235294118,0.656424514748595
"H1f0",-0.120588235294118,0.656424514748595
"Hist1h1d",-0.120588235294118,0.656424514748595
"Hpca",-0.120588235294118,0.656424514748595
"Hspa2",-0.120588235294118,0.656424514748595
"Kcnab3",-0.120588235294118,0.656424514748595
"Kcnd1",-0.120588235294118,0.656424514748595
"Kcnn2",-0.120588235294118,0.656424514748595
"Krt222",-0.120588235294118,0.656424514748595
"Lpar2",-0.120588235294118,0.656424514748595
"Lrrc9",-0.120588235294118,0.656424514748595
"Ltbp1",-0.120588235294118,0.656424514748595
"Mmp15",-0.120588235294118,0.656424514748595
"Myo3b",-0.120588235294118,0.656424514748595
"Nfatc2",-0.120588235294118,0.656424514748595
"Nfyb",-0.120588235294118,0.656424514748595
"Nploc4",-0.120588235294118,0.656424514748595
"Npy1r",-0.120588235294118,0.656424514748595
"Ola1",-0.120588235294118,0.656424514748595
"Pde1c",-0.120588235294118,0.656424514748595
"Ppfia1",-0.120588235294118,0.656424514748595
"Prdx4",-0.120588235294118,0.656424514748595
"Pum2",-0.120588235294118,0.656424514748595
"Rfxap",-0.120588235294118,0.656424514748595
"Rph3al",-0.120588235294118,0.656424514748595
"Rps19bp1",-0.120588235294118,0.656424514748595
"Rxrg",-0.120588235294118,0.656424514748595
"S1pr5",-0.120588235294118,0.656424514748595
"Sdf2l1",-0.120588235294118,0.656424514748595
"Sgcd",-0.120588235294118,0.656424514748595
"Slc25a17",-0.120588235294118,0.656424514748595
"Smim19",-0.120588235294118,0.656424514748595
"Spag9",-0.120588235294118,0.656424514748595
"Spdef",-0.120588235294118,0.656424514748595
"Stxbp5",-0.120588235294118,0.656424514748595
"Sycp2",-0.120588235294118,0.656424514748595
"Tmem127",-0.120588235294118,0.656424514748595
"Tmem170b",-0.120588235294118,0.656424514748595
"Tmem86b",-0.120588235294118,0.656424514748595
"Trf",-0.120588235294118,0.656424514748595
"Ube2v1",-0.120588235294118,0.656424514748595
"Usp12",-0.120588235294118,0.656424514748595
"Wbp1",-0.120588235294118,0.656424514748595
"Wipi2",-0.120588235294118,0.656424514748595
"Wnt4",-0.120588235294118,0.656424514748595
"Zfp780b",-0.120588235294118,0.656424514748595
"2900056M20Rik",-0.123529411764706,0.64854206697234
"3632451O06Rik",-0.123529411764706,0.64854206697234
"4632411P08Rik",-0.123529411764706,0.64854206697234
"4930412C18Rik",-0.123529411764706,0.64854206697234
"A930028C08Rik",-0.123529411764706,0.64854206697234
"Anpep",-0.123529411764706,0.64854206697234
"Arntl2",-0.123529411764706,0.64854206697234
"Bbs4",-0.123529411764706,0.64854206697234
"C1qtnf4",-0.123529411764706,0.64854206697234
"C5ar1",-0.123529411764706,0.64854206697234
"Calcrl",-0.123529411764706,0.64854206697234
"Col4a2",-0.123529411764706,0.64854206697234
"D930015E06Rik",-0.123529411764706,0.64854206697234
"Dnajc30",-0.123529411764706,0.64854206697234
"Fam83h",-0.123529411764706,0.64854206697234
"Fcgr2b",-0.123529411764706,0.64854206697234
"Fzd3",-0.123529411764706,0.64854206697234
"Gbe1",-0.123529411764706,0.64854206697234
"Gm15232",-0.123529411764706,0.64854206697234
"Gm16256",-0.123529411764706,0.64854206697234
"Gm2301",-0.123529411764706,0.64854206697234
"Gm26982",-0.123529411764706,0.64854206697234
"Gpatch2",-0.123529411764706,0.64854206697234
"Hist1h3h",-0.123529411764706,0.64854206697234
"Khdrbs3",-0.123529411764706,0.64854206697234
"Lmod3",-0.123529411764706,0.64854206697234
"Lrrfip1",-0.123529411764706,0.64854206697234
"Marcks",-0.123529411764706,0.64854206697234
"Mmadhc",-0.123529411764706,0.64854206697234
"Mob4",-0.123529411764706,0.64854206697234
"Naip2",-0.123529411764706,0.64854206697234
"Nfkbid",-0.123529411764706,0.64854206697234
"Nmt1",-0.123529411764706,0.64854206697234
"Nt5e",-0.123529411764706,0.64854206697234
"Pcf11",-0.123529411764706,0.64854206697234
"Pdcl3",-0.123529411764706,0.64854206697234
"Polm",-0.123529411764706,0.64854206697234
"Ppara",-0.123529411764706,0.64854206697234
"Ptpro",-0.123529411764706,0.64854206697234
"Rad51ap1",-0.123529411764706,0.64854206697234
"Rnaset2b",-0.123529411764706,0.64854206697234
"Samd3",-0.123529411764706,0.64854206697234
"Scaf4",-0.123529411764706,0.64854206697234
"Senp3",-0.123529411764706,0.64854206697234
"Snx20",-0.123529411764706,0.64854206697234
"Srf",-0.123529411764706,0.64854206697234
"Ssna1",-0.123529411764706,0.64854206697234
"Sv2a",-0.123529411764706,0.64854206697234
"Tbc1d1",-0.123529411764706,0.64854206697234
"Tep1",-0.123529411764706,0.64854206697234
"Tha1",-0.123529411764706,0.64854206697234
"Thsd1",-0.123529411764706,0.64854206697234
"Tmem252",-0.123529411764706,0.64854206697234
"Tnfaip2",-0.123529411764706,0.64854206697234
"Trappc6b",-0.123529411764706,0.64854206697234
"Upb1",-0.123529411764706,0.64854206697234
"Xdh",-0.123529411764706,0.64854206697234
"Ywhag",-0.123529411764706,0.64854206697234
"Zfp112",-0.123529411764706,0.64854206697234
"4931429I11Rik",-0.126470588235294,0.640694440816884
"Abhd6",-0.126470588235294,0.640694440816884
"Adh7",-0.126470588235294,0.640694440816884
"Agap3",-0.126470588235294,0.640694440816884
"Apbb3",-0.126470588235294,0.640694440816884
"Apol10b",-0.126470588235294,0.640694440816884
"Atp10d",-0.126470588235294,0.640694440816884
"Azin1",-0.126470588235294,0.640694440816884
"BC052040",-0.126470588235294,0.640694440816884
"BC053749",-0.126470588235294,0.640694440816884
"Begain",-0.126470588235294,0.640694440816884
"Bmp6",-0.126470588235294,0.640694440816884
"Brd9",-0.126470588235294,0.640694440816884
"C030046E11Rik",-0.126470588235294,0.640694440816884
"C1qtnf6",-0.126470588235294,0.640694440816884
"Capsl",-0.126470588235294,0.640694440816884
"Ccdc73",-0.126470588235294,0.640694440816884
"Cct8",-0.126470588235294,0.640694440816884
"Cd160",-0.126470588235294,0.640694440816884
"Cd177",-0.126470588235294,0.640694440816884
"Cd1d2",-0.126470588235294,0.640694440816884
"Cd86",-0.126470588235294,0.640694440816884
"Cep72",-0.126470588235294,0.640694440816884
"Cnga2",-0.126470588235294,0.640694440816884
"Col11a2",-0.126470588235294,0.640694440816884
"Col2a1",-0.126470588235294,0.640694440816884
"Cops7a",-0.126470588235294,0.640694440816884
"Emd",-0.126470588235294,0.640694440816884
"F730043M19Rik",-0.126470588235294,0.640694440816884
"Fbxo22",-0.126470588235294,0.640694440816884
"Fcrls",-0.126470588235294,0.640694440816884
"Folr2",-0.126470588235294,0.640694440816884
"Gbp3",-0.126470588235294,0.640694440816884
"Gm10800",-0.126470588235294,0.640694440816884
"Gm11476",-0.126470588235294,0.640694440816884
"Gm15655",-0.126470588235294,0.640694440816884
"Gm20528",-0.126470588235294,0.640694440816884
"Gm26798",-0.126470588235294,0.640694440816884
"Gm4847",-0.126470588235294,0.640694440816884
"Gm6531",-0.126470588235294,0.640694440816884
"Gm7221",-0.126470588235294,0.640694440816884
"Gm9242",-0.126470588235294,0.640694440816884
"Gpr18",-0.126470588235294,0.640694440816884
"Hoxb5",-0.126470588235294,0.640694440816884
"Hrh2",-0.126470588235294,0.640694440816884
"Ido1",-0.126470588235294,0.640694440816884
"Il2ra",-0.126470588235294,0.640694440816884
"Itgax",-0.126470588235294,0.640694440816884
"Itgb6",-0.126470588235294,0.640694440816884
"Kirrel3",-0.126470588235294,0.640694440816884
"Klhl28",-0.126470588235294,0.640694440816884
"Lalba",-0.126470588235294,0.640694440816884
"Lypd6",-0.126470588235294,0.640694440816884
"Mctp2",-0.126470588235294,0.640694440816884
"Mefv",-0.126470588235294,0.640694440816884
"Mpp3",-0.126470588235294,0.640694440816884
"Mybph",-0.126470588235294,0.640694440816884
"Naa30",-0.126470588235294,0.640694440816884
"Ndufa2",-0.126470588235294,0.640694440816884
"Ndufaf7",-0.126470588235294,0.640694440816884
"Ngfr",-0.126470588235294,0.640694440816884
"Onecut2",-0.126470588235294,0.640694440816884
"Opa1",-0.126470588235294,0.640694440816884
"Otc",-0.126470588235294,0.640694440816884
"Pemt",-0.126470588235294,0.640694440816884
"Pgf",-0.126470588235294,0.640694440816884
"Plk5",-0.126470588235294,0.640694440816884
"Pnpla3",-0.126470588235294,0.640694440816884
"Ppm1j",-0.126470588235294,0.640694440816884
"Ppp1r11",-0.126470588235294,0.640694440816884
"Ptch2",-0.126470588235294,0.640694440816884
"Rab14",-0.126470588235294,0.640694440816884
"Rapsn",-0.126470588235294,0.640694440816884
"Rfesd",-0.126470588235294,0.640694440816884
"Rnu11",-0.126470588235294,0.640694440816884
"Rps6ka2",-0.126470588235294,0.640694440816884
"Slc35e4",-0.126470588235294,0.640694440816884
"Slc6a13",-0.126470588235294,0.640694440816884
"Slc6a2",-0.126470588235294,0.640694440816884
"Slfn8",-0.126470588235294,0.640694440816884
"Snapc1",-0.126470588235294,0.640694440816884
"Socs1",-0.126470588235294,0.640694440816884
"Stac3",-0.126470588235294,0.640694440816884
"Strn3",-0.126470588235294,0.640694440816884
"Syngap1",-0.126470588235294,0.640694440816884
"Tekt3",-0.126470588235294,0.640694440816884
"Tmem255b",-0.126470588235294,0.640694440816884
"Tpr",-0.126470588235294,0.640694440816884
"Trabd2b",-0.126470588235294,0.640694440816884
"Trim12a",-0.126470588235294,0.640694440816884
"Tspan9",-0.126470588235294,0.640694440816884
"Ttll11",-0.126470588235294,0.640694440816884
"Tubg2",-0.126470588235294,0.640694440816884
"Zfp365",-0.126470588235294,0.640694440816884
"Zfp760",-0.126470588235294,0.640694440816884
"Zfp809",-0.126470588235294,0.640694440816884
"A530032D15Rik",-0.126470588235294,0.640694440816884
"Aoc1",-0.126470588235294,0.640694440816884
"Ccr4",-0.126470588235294,0.640694440816884
"Gm11747",-0.126470588235294,0.640694440816884
"Ly6f",-0.126470588235294,0.640694440816884
"Igkj2",-0.126470588235294,0.640694440816884
"Crisp3",-0.126470588235294,0.640694440816884
"Igkv10-96",-0.126470588235294,0.640694440816884
"Igha",-0.126470588235294,0.640694440816884
"1810043H04Rik",-0.129411764705882,0.63288233246826
"2510009E07Rik",-0.129411764705882,0.63288233246826
"3110021A11Rik",-0.129411764705882,0.63288233246826
"4932438A13Rik",-0.129411764705882,0.63288233246826
"5730480H06Rik",-0.129411764705882,0.63288233246826
"A630033H20Rik",-0.129411764705882,0.63288233246826
"A930012O16Rik",-0.129411764705882,0.63288233246826
"Aff3",-0.129411764705882,0.63288233246826
"Amz1",-0.129411764705882,0.63288233246826
"Angpt2",-0.129411764705882,0.63288233246826
"Ank3",-0.129411764705882,0.63288233246826
"Atl3",-0.129411764705882,0.63288233246826
"Barhl1",-0.129411764705882,0.63288233246826
"Cbr2",-0.129411764705882,0.63288233246826
"Ccdc84",-0.129411764705882,0.63288233246826
"Clcn6",-0.129411764705882,0.63288233246826
"Cmah",-0.129411764705882,0.63288233246826
"Cx3cl1",-0.129411764705882,0.63288233246826
"D030028A08Rik",-0.129411764705882,0.63288233246826
"Dcakd",-0.129411764705882,0.63288233246826
"Ddah1",-0.129411764705882,0.63288233246826
"Eef1e1",-0.129411764705882,0.63288233246826
"Efcab4a",-0.129411764705882,0.63288233246826
"Fbxo2",-0.129411764705882,0.63288233246826
"Gaa",-0.129411764705882,0.63288233246826
"Gata2",-0.129411764705882,0.63288233246826
"Gjc2",-0.129411764705882,0.63288233246826
"Gm10784",-0.129411764705882,0.63288233246826
"Gm21092",-0.129411764705882,0.63288233246826
"Gm2415",-0.129411764705882,0.63288233246826
"Gm26847",-0.129411764705882,0.63288233246826
"Gm9530",-0.129411764705882,0.63288233246826
"Gnl1",-0.129411764705882,0.63288233246826
"Got1",-0.129411764705882,0.63288233246826
"Gucy1a3",-0.129411764705882,0.63288233246826
"Hcn3",-0.129411764705882,0.63288233246826
"Homer3",-0.129411764705882,0.63288233246826
"Ifnar1",-0.129411764705882,0.63288233246826
"Kansl3",-0.129411764705882,0.63288233246826
"KCNQ1OT1-3",-0.129411764705882,0.63288233246826
"Lrrc14b",-0.129411764705882,0.63288233246826
"Lysmd4",-0.129411764705882,0.63288233246826
"Macf1",-0.129411764705882,0.63288233246826
"Map4k4",-0.129411764705882,0.63288233246826
"Mid2",-0.129411764705882,0.63288233246826
"Mrpl18",-0.129411764705882,0.63288233246826
"Mrps2",-0.129411764705882,0.63288233246826
"Nbl1",-0.129411764705882,0.63288233246826
"Ncs1",-0.129411764705882,0.63288233246826
"Ociad2",-0.129411764705882,0.63288233246826
"Pcdhga9",-0.129411764705882,0.63288233246826
"Pigt",-0.129411764705882,0.63288233246826
"Pih1d1",-0.129411764705882,0.63288233246826
"Plcl2",-0.129411764705882,0.63288233246826
"Polq",-0.129411764705882,0.63288233246826
"Pop4",-0.129411764705882,0.63288233246826
"Ppfia3",-0.129411764705882,0.63288233246826
"Prss57",-0.129411764705882,0.63288233246826
"Ptger3",-0.129411764705882,0.63288233246826
"Pttg1ip",-0.129411764705882,0.63288233246826
"Rhbdd2",-0.129411764705882,0.63288233246826
"Rsl1d1",-0.129411764705882,0.63288233246826
"Scara3",-0.129411764705882,0.63288233246826
"Sec24b",-0.129411764705882,0.63288233246826
"Slc25a30",-0.129411764705882,0.63288233246826
"Snx6",-0.129411764705882,0.63288233246826
"Sp1",-0.129411764705882,0.63288233246826
"Stfa1",-0.129411764705882,0.63288233246826
"Tada1",-0.129411764705882,0.63288233246826
"Tceal3",-0.129411764705882,0.63288233246826
"Tnnt1",-0.129411764705882,0.63288233246826
"Trmt6",-0.129411764705882,0.63288233246826
"Ttc39a",-0.129411764705882,0.63288233246826
"Ttll5",-0.129411764705882,0.63288233246826
"Wdr16",-0.129411764705882,0.63288233246826
"Wdr6",-0.129411764705882,0.63288233246826
"Zdhhc8",-0.129411764705882,0.63288233246826
"Zfp248",-0.129411764705882,0.63288233246826
"Zfp532",-0.129411764705882,0.63288233246826
"Zfp661",-0.129411764705882,0.63288233246826
"Zfp943",-0.129411764705882,0.63288233246826
"Zfyve26",-0.129411764705882,0.63288233246826
"1700010K24Rik",-0.132352941176471,0.625106429151613
"2210408F21Rik",-0.132352941176471,0.625106429151613
"2610027K06Rik",-0.132352941176471,0.625106429151613
"3300002A11Rik",-0.132352941176471,0.625106429151613
"4933439K11Rik",-0.132352941176471,0.625106429151613
"6330409D20Rik",-0.132352941176471,0.625106429151613
"9230112E08Rik",-0.132352941176471,0.625106429151613
"A330050B17Rik",-0.132352941176471,0.625106429151613
"Acp6",-0.132352941176471,0.625106429151613
"AI462493",-0.132352941176471,0.625106429151613
"Aim1",-0.132352941176471,0.625106429151613
"Akirin2",-0.132352941176471,0.625106429151613
"Ar",-0.132352941176471,0.625106429151613
"Arap1",-0.132352941176471,0.625106429151613
"Avpr2",-0.132352941176471,0.625106429151613
"B630019A10Rik",-0.132352941176471,0.625106429151613
"BC017158",-0.132352941176471,0.625106429151613
"BC068157",-0.132352941176471,0.625106429151613
"Btbd11",-0.132352941176471,0.625106429151613
"C1ra",-0.132352941176471,0.625106429151613
"C530050E15Rik",-0.132352941176471,0.625106429151613
"Ccl5",-0.132352941176471,0.625106429151613
"Cd101",-0.132352941176471,0.625106429151613
"Cd200r1",-0.132352941176471,0.625106429151613
"Chpf",-0.132352941176471,0.625106429151613
"Chsy3",-0.132352941176471,0.625106429151613
"Clec4g",-0.132352941176471,0.625106429151613
"Csmd3",-0.132352941176471,0.625106429151613
"Ctla4",-0.132352941176471,0.625106429151613
"Ddx31",-0.132352941176471,0.625106429151613
"Efcab12",-0.132352941176471,0.625106429151613
"Elavl2",-0.132352941176471,0.625106429151613
"Eomes",-0.132352941176471,0.625106429151613
"Exoc8",-0.132352941176471,0.625106429151613
"Exosc9",-0.132352941176471,0.625106429151613
"Fes",-0.132352941176471,0.625106429151613
"Fosb",-0.132352941176471,0.625106429151613
"Gabrp",-0.132352941176471,0.625106429151613
"Gas2l2",-0.132352941176471,0.625106429151613
"Gimap6",-0.132352941176471,0.625106429151613
"Gm13402",-0.132352941176471,0.625106429151613
"Gm13524",-0.132352941176471,0.625106429151613
"Gm16133",-0.132352941176471,0.625106429151613
"Gm16299",-0.132352941176471,0.625106429151613
"Gm20603",-0.132352941176471,0.625106429151613
"Gm21807",-0.132352941176471,0.625106429151613
"Gm26551",-0.132352941176471,0.625106429151613
"Gm26563",-0.132352941176471,0.625106429151613
"Gm26826",-0.132352941176471,0.625106429151613
"Gm27030",-0.132352941176471,0.625106429151613
"Gm7097",-0.132352941176471,0.625106429151613
"Grik1",-0.132352941176471,0.625106429151613
"Gstm6",-0.132352941176471,0.625106429151613
"Hmgcs2",-0.132352941176471,0.625106429151613
"Hmgxb4",-0.132352941176471,0.625106429151613
"Hnrnpdl",-0.132352941176471,0.625106429151613
"Ift140",-0.132352941176471,0.625106429151613
"Ift88",-0.132352941176471,0.625106429151613
"Ikbkb",-0.132352941176471,0.625106429151613
"Il1b",-0.132352941176471,0.625106429151613
"Il6",-0.132352941176471,0.625106429151613
"Iqch",-0.132352941176471,0.625106429151613
"Klre1",-0.132352941176471,0.625106429151613
"Lacc1",-0.132352941176471,0.625106429151613
"Lax1",-0.132352941176471,0.625106429151613
"Lhx6",-0.132352941176471,0.625106429151613
"Lrpap1",-0.132352941176471,0.625106429151613
"Lrrc16a",-0.132352941176471,0.625106429151613
"Lrrc51",-0.132352941176471,0.625106429151613
"Mir5136",-0.132352941176471,0.625106429151613
"Mrps28",-0.132352941176471,0.625106429151613
"Mtmr7",-0.132352941176471,0.625106429151613
"Nccrp1",-0.132352941176471,0.625106429151613
"Nckap1l",-0.132352941176471,0.625106429151613
"Ndufa5",-0.132352941176471,0.625106429151613
"Nelfb",-0.132352941176471,0.625106429151613
"Nkiras2",-0.132352941176471,0.625106429151613
"Nog",-0.132352941176471,0.625106429151613
"Nptx1",-0.132352941176471,0.625106429151613
"Olfm1",-0.132352941176471,0.625106429151613
"Ormdl2",-0.132352941176471,0.625106429151613
"Plxna2",-0.132352941176471,0.625106429151613
"Pm20d2",-0.132352941176471,0.625106429151613
"Polr2g",-0.132352941176471,0.625106429151613
"Ppp2r2b",-0.132352941176471,0.625106429151613
"Prdx2",-0.132352941176471,0.625106429151613
"Prrt1",-0.132352941176471,0.625106429151613
"Rcc2",-0.132352941176471,0.625106429151613
"Reps2",-0.132352941176471,0.625106429151613
"Rnaseh2b",-0.132352941176471,0.625106429151613
"Rnu3a",-0.132352941176471,0.625106429151613
"Rqcd1",-0.132352941176471,0.625106429151613
"Scyl1",-0.132352941176471,0.625106429151613
"Sdf4",-0.132352941176471,0.625106429151613
"Slc24a1",-0.132352941176471,0.625106429151613
"Sptlc3",-0.132352941176471,0.625106429151613
"Ssc5d",-0.132352941176471,0.625106429151613
"Syndig1",-0.132352941176471,0.625106429151613
"Taf1b",-0.132352941176471,0.625106429151613
"Tbc1d16",-0.132352941176471,0.625106429151613
"Tcf7l2",-0.132352941176471,0.625106429151613
"Tdo2",-0.132352941176471,0.625106429151613
"Themis",-0.132352941176471,0.625106429151613
"Thsd7a",-0.132352941176471,0.625106429151613
"Tmcc2",-0.132352941176471,0.625106429151613
"Tmem8",-0.132352941176471,0.625106429151613
"Veph1",-0.132352941176471,0.625106429151613
"Vps52",-0.132352941176471,0.625106429151613
"Wdr36",-0.132352941176471,0.625106429151613
"Wdr95",-0.132352941176471,0.625106429151613
"Zdhhc7",-0.132352941176471,0.625106429151613
"Zfp276",-0.132352941176471,0.625106429151613
"Zfpm2",-0.132352941176471,0.625106429151613
"Ppef2",-0.132352941176471,0.625106429151613
"Iglv2",-0.132352941176471,0.625106429151613
"Cd40lg",-0.132352941176471,0.625106429151613
"Igkv6-23",-0.132352941176471,0.625106429151613
"Klra8",-0.132352941176471,0.625106429151613
"1600012H06Rik",-0.135294117647059,0.617367408970642
"2510002D24Rik",-0.135294117647059,0.617367408970642
"2610318N02Rik",-0.135294117647059,0.617367408970642
"2810429I04Rik",-0.135294117647059,0.617367408970642
"4930417H01Rik",-0.135294117647059,0.617367408970642
"4930562F07Rik",-0.135294117647059,0.617367408970642
"9530027J09Rik",-0.135294117647059,0.617367408970642
"Abca3",-0.135294117647059,0.617367408970642
"Ammecr1l",-0.135294117647059,0.617367408970642
"As3mt",-0.135294117647059,0.617367408970642
"Ascc1",-0.135294117647059,0.617367408970642
"ATF7",-0.135294117647059,0.617367408970642
"B130055M24Rik",-0.135294117647059,0.617367408970642
"BC028528",-0.135294117647059,0.617367408970642
"Bid",-0.135294117647059,0.617367408970642
"Caml",-0.135294117647059,0.617367408970642
"Ccdc28a",-0.135294117647059,0.617367408970642
"Ccnd3",-0.135294117647059,0.617367408970642
"Cyp51",-0.135294117647059,0.617367408970642
"D430041D05Rik",-0.135294117647059,0.617367408970642
"D5Ertd579e",-0.135294117647059,0.617367408970642
"D630036G22Rik",-0.135294117647059,0.617367408970642
"Drc1",-0.135294117647059,0.617367408970642
"Dtnbp1",-0.135294117647059,0.617367408970642
"Dusp7",-0.135294117647059,0.617367408970642
"Dzip1l",-0.135294117647059,0.617367408970642
"Ear2",-0.135294117647059,0.617367408970642
"Echdc1",-0.135294117647059,0.617367408970642
"Efcab5",-0.135294117647059,0.617367408970642
"Emc9",-0.135294117647059,0.617367408970642
"Fam102a",-0.135294117647059,0.617367408970642
