"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015918","sterol transport","18/1342","119/25730",0.151260504201681,2.9000989367431,4.87344473799799,4.47837386762806e-05,0.00158982272300796,0.00121984414644551,"Abca7/Ldlr/Mttp/Nfkbia/Npc1/Npc2/Nr1h2/Nr1h3/Scp2/Smpd1/Soat1/Srebf2/Stard3/Stard3nl/Stard4/Stard5/Stx12/Tmem97",18
"GO:0016052","carbohydrate catabolic process","25/1342","200/25730",0.125,2.39660953800298,4.65119140983948,4.74950326078139e-05,0.00167519576301238,0.0012853494393354,"Bad/Bpgm/Col6a1/Ep300/Flcn/Gale/Git1/Hmgb1/Ier3/Khk/Lrp5/Mlst8/Mttp/Naga/Nupr1/Pgk1/Phkg2/Ppp1r3e/Ppp2ca/Prkaca/Rbks/Slc4a1/Stat3/Wdr45/Wipi1",25
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","38/1342","367/25730",0.103542234332425,1.98520245109784,4.45920895124135,4.81805732667391e-05,0.0016884820131363,0.0012955437548445,"Adora3/Akt1/Cat/Cbl/Col6a1/Csf1r/Dcaf13/Ep300/Erbb2/Errfi1/Flcn/Fn1/Gpx1/Il1r1/Inpp5e/Inpp5f/Itsn1/Mfhas1/Mlst8/Mtdh/Pik3c2a/Pik3cb/Pink1/Ppp2ca/Ptpn1/Ptpn13/Rapgef3/Rasd2/Rictor/Sema4d/Spry2/Stat3/Tcf7l2/Thbs1/Vav2/Vegfa/Vegfb/Zfp36l1",38
"GO:1900037","regulation of cellular response to hypoxia","8/1342","27/25730",0.296296296296296,5.68085223822929,5.70840166367858,4.88610272723003e-05,0.00170142188597239,0.00130547230090591,"Ajuba/Ep300/Kcnk2/Map2k1/Pik3cb/Pink1/Stat3/Usp19",8
"GO:0006468","protein phosphorylation","39/1342","381/25730",0.102362204724409,1.96257788938827,4.44035376555646,4.96202147090928e-05,0.00170761700651327,0.0013102257123517,"Akt1/Arhgef2/Brat1/Cbl/Ccny/Chp1/Csf1r/Csnk1e/Dnaja1/Dyrk1a/Errfi1/Gadd45a/Gprc5a/Gskip/Hipk3/Hmga2/Il34/Limk2/Lrrk2/Map4k2/Mapkapk2/Mknk2/Nlk/Nuak2/Pdcd10/Pim1/Pink1/Prkaca/Ralbp1/Rap2c/Rictor/Ripk2/Sema4d/Sik1/Tab2/Ulk1/Ulk3/Vegfa/Ywhaz",39
"GO:0043524","negative regulation of neuron apoptotic process","27/1342","225/25730",0.12,2.30074515648286,4.59695688765148,4.96636371018128e-05,0.00170761700651327,0.0013102257123517,"Akt1/Atg7/Bax/Bcl2l1/Cacna1a/Cblc/Cebpb/Cln3/Gclm/Hdgf/Hspg2/Itsn1/Jun/Lgmn/Lig4/Mt1/Ndnf/Nr4a2/Nrbp2/Pink1/Ppt1/Rock1/Slc25a27/Snca/Sod2/Vegfa/Vegfb",27
"GO:0046889","positive regulation of lipid biosynthetic process","19/1342","131/25730",0.145038167938931,2.78079885325537,4.79334439111775,5.03687926980756e-05,0.00172103868550237,0.00132052394014363,"Akt1/Chp1/Ctdnep1/Elovl5/Fdps/Gpr146/Ldlr/Mapk1/Mlst8/Nr1h2/Nr1h3/Plaa/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2/Stard4/Tcf7l2",19
"GO:0002220","innate immune response activating cell surface receptor signaling pathway","16/1342","99/25730",0.161616161616162,3.09864667539779,4.90765209489344,5.16091684753364e-05,0.00175246785127121,0.00134463900865783,"Akt1/Appl2/Ecsit/Gdi1/Hmgb1/Irak4/Lbp/Mfhas1/Nfkbia/Ninj1/Nr1h3/Ripk2/Sqstm1/Tnip3/Wdfy1/Znrf1",16
"GO:0090181","regulation of cholesterol metabolic process","12/1342","60/25730",0.2,3.83457526080477,5.15644395163174,5.25933874264575e-05,0.00177486450037311,0.00136182357956097,"Akt1/Fdps/Gpr146/Ldlr/Mapk1/Pex2/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2/Stard4",12
"GO:1901874","negative regulation of post-translational protein modification","15/1342","89/25730",0.168539325842697,3.23138364674559,4.94653843724527,5.33123236009114e-05,0.00178716275227716,0.00137125982070884,"Akt1/Bex2/Bex4/Chp1/Dnaja1/Flcn/Pias3/Plaa/Rasd2/Rpl5/Sh3rf2/Spry2/Sqstm1/U2af2/Vps28",15
"GO:0009314","response to radiation","46/1342","479/25730",0.0960334029227557,1.84123655529248,4.35959574809814,5.36116135674874e-05,0.00178716275227716,0.00137125982070884,"Abca7/Akt1/Aqp1/Atxn1/Bax/Bbc3/Bcl2l1/Brat1/Casp9/Cat/Cbl/Cdkn2d/Cds2/Cirbp/Col6a1/Dusp1/Egr1/Ep300/Ercc8/Fbxl3/Fbxw7/Fos/Gadd45a/Gnb1/Gpx1/Hsf1/Hyal3/Ints3/Jund/Lig4/Mapk13/Pnpla2/Polk/Sgk1/Sik1/Slc1a3/Slc24a4/Smpd1/Sod2/Swi5/Tank/Tmem161a/Trp53inp1/Ube4b/Zzef1/Ivl",46
"GO:0001892","embryonic placenta development","18/1342","121/25730",0.148760330578512,2.85216341712751,4.79043879007348,5.60893108816015e-05,0.00185842583387706,0.00142593878062636,"Akt1/Birc6/Cebpa/Cebpb/Cited2/Csf2/Fbxw8/Fgfr2/Fzd5/Hs6st1/Hsf1/Map2k1/Mapk1/Nsdhl/Socs3/Sp3/Zfp36l1/Zfp568",18
"GO:0006400","tRNA modification","15/1342","90/25730",0.166666666666667,3.19547938400397,4.8943072081349,6.092790503674e-05,0.0020065834749148,0.00153961763837292,"Akt1/Alkbh8/B3gntl1/Dus3l/Elp6/Mocs3/Mtfmt/Thada/Thg1l/Trdmt1/Trmt1/Trmt112/Tyw3/Tyw5/Wdr4",15
"GO:0051851","host-mediated perturbation of symbiont process","17/1342","111/25730",0.153153153153153,2.93638646097663,4.7959214148225,6.15205342591517e-05,0.00201290449686246,0.00154446765184348,"Csf1r/Eea1/Ep300/Hmga2/Hpn/Hspa8/Jun/Lrrc15/Nbn/Pi4ka/Psmc3/Rrp1b/Tbc1d20/Tmem41b/Trim11/Trim25/Trim8",17
"GO:0002931","response to ischemia","12/1342","61/25730",0.19672131147541,3.77171337128338,5.08403319714285,6.2394773484762e-05,0.00201290449686246,0.00154446765184348,"Aqp3/Bcl2l1/Casp9/Csf1r/Egr1/Ndnf/Pik3cb/Pink1/Rcan1/Sirt5/Sqstm1/Stat3",12
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","27/1342","228/25730",0.118421052631579,2.27047219389756,4.52006921728248,6.2509108905108e-05,0.00201290449686246,0.00154446765184348,"Abhd17a/Akt1/Ddx60/Dpp9/Elp6/Hmgb1/Hspa8/Irf7/Nfkbia/Ppp2ca/Ppt1/Pycard/Rictor/Riok3/Ripk2/Rnf7/Rsad2/Sec14l1/Spsb3/Tlr3/Trim11/Trim25/Trim3/Trim65/Wdfy1/Zdhhc5/Znrf1",27
"GO:0035821","modulation of process of another organism","18/1342","122/25730",0.147540983606557,2.82878502846253,4.74957074255103,6.26366692518318e-05,0.00201290449686246,0.00154446765184348,"Bad/Csf1r/Eea1/Ep300/Hmga2/Hpn/Hspa8/Jun/Lrrc15/Nbn/Pi4ka/Psmc3/Rrp1b/Tbc1d20/Tmem41b/Trim11/Trim25/Trim8",18
"GO:1990182","exosomal secretion","7/1342","21/25730",0.333333333333333,6.39095876800795,5.79739222391384,6.29607954935945e-05,0.00201290449686246,0.00154446765184348,"Atp13a2/Chmp2a/Cops5/Rab27a/Rab7/Sdc1/Sdcbp",7
"GO:0019216","regulation of lipid metabolic process","40/1342","399/25730",0.100250626566416,1.92209286255878,4.35446254189408,6.3495210884152e-05,0.00201522152186838,0.00154624546602977,"Abca7/Abhd5/Akt1/Appl2/Arf1/Armc5/Atg7/Atp1a1/Chp1/Ctdnep1/Dnajc15/Eed/Egr1/Elovl5/Fabp5/Fdps/Gpr146/Ldlr/Lpcat1/Mapk1/Mlst8/Mtmr3/Nr1h2/Nr1h3/Pank2/Pex2/Pgk1/Plaa/Pnpla2/Prkaca/Samd8/Scp2/Sec14l2/Sik1/Snca/Srebf1/Srebf2/Stard4/Tcf7l2/Tmx1",40
"GO:0000045","autophagosome assembly","21/1342","156/25730",0.134615384615385,2.58096411784936,4.64605771132833,6.37704999603493e-05,0.00201522152186838,0.00154624546602977,"Atg13/Atg4b/Atg7/Bag3/Ep300/Gabarapl2/Lrrk2/Map1lc3b/Mtmr3/Nupr1/Pink1/Rab43/Rab7/Stx12/Stx17/Tmem41b/Trp53inp1/Ulk1/Ulk3/Wdr45/Wipi1",21
"GO:0062013","positive regulation of small molecule metabolic process","26/1342","217/25730",0.119815668202765,2.29721098573558,4.50152160179359,6.96801100444708e-05,0.00218931702076507,0.00167982600439937,"Akt1/Arpp19/Bcl2l1/Bend3/Elovl5/Fdps/Gpr146/Hmgb1/Map2k1/Mapk1/Mlst8/Nr1h2/Nr1h3/Phkg2/Plaa/Ppp1r3e/Ppp2ca/Prkaca/Scp2/Sec14l2/Snca/Srebf1/Srebf2/Stard4/Stat3/Tcf7l2",26
"GO:1902932","positive regulation of alcohol biosynthetic process","10/1342","44/25730",0.227272727272727,4.35747188727815,5.22865638901194,7.02742451589517e-05,0.00219536741876565,0.00168446837268224,"Akt1/Fdps/Gpr146/Mapk1/Prkaca/Scp2/Sec14l2/Snca/Srebf1/Srebf2",10
"GO:0009060","aerobic respiration","34/1342","320/25730",0.10625,2.03711810730253,4.37925759295888,7.09339551300596e-05,0.00220338598122748,0.00169062088034263,"Akt1/Bloc1s1/Bpgm/Cat/Col6a1/Cox10/Dld/Dlst/Dnajc15/Ep300/Flcn/Gale/Git1/Ier3/Iscu/Khk/Mlst8/Mttp/Ndufb11/Ndufb2/Nupr1/Pank2/Pgk1/Pink1/Ppp2ca/Prkaca/Sdhaf2/Slc4a1/Snca/Stat3/Suclg2/Uqcr10/Uqcrb/Uqcrq",34
"GO:0009612","response to mechanical stimulus","30/1342","268/25730",0.111940298507463,2.14621749671909,4.4247403615655,7.2161132463831e-05,0.00222884130610036,0.00171015232154842,"Akt1/Ankrd23/Aqp1/Atp1a1/AU040320/Bad/Bag3/Cited2/Col6a1/Ercc8/F11r/Fadd/Fos/Fosb/Gadd45a/Hpn/Jun/Jund/Jup/Kcnk2/Nfkbia/Pawr/Piezo1/Psph/Rcan1/Slc1a3/Thbs1/Tlr3/Tmem120a/Txnip",30
"GO:0030301","cholesterol transport","17/1342","113/25730",0.150442477876106,2.88441501918943,4.70924475587654,7.73908235193398e-05,0.00237694175382152,0.00182378729582832,"Abca7/Ldlr/Nfkbia/Npc1/Npc2/Nr1h2/Nr1h3/Scp2/Smpd1/Soat1/Srebf2/Stard3/Stard3nl/Stard4/Stard5/Stx12/Tmem97",17
"GO:0048545","response to steroid hormone","37/1342","362/25730",0.102209944751381,1.95965862775934,4.31347773967553,7.89130565739105e-05,0.00240132131604876,0.00184249332251005,"Aqp1/Atp1a1/Calcoco1/Casp9/Cebpa/Cldn4/Dnaja1/Dusp1/Eif4e/Ep300/Errfi1/Esrra/Fos/Fosb/Fosl2/Gnrh1/Hdac6/Hmga2/Hmgb1/Hspa8/Jun/Jund/Maob/Map2k1/Npc1/Nr1h3/Ptges3/Rxrb/Scnn1a/Scnn1b/Sgk1/Srebf1/Tcf7l2/Txnip/Wbp2/Zfp36l1/Zfp764",37
"GO:0000423","mitophagy","15/1342","92/25730",0.16304347826087,3.12601244087345,4.79200499276875,7.90630760725767e-05,0.00240132131604876,0.00184249332251005,"Atg13/Atg4b/Atg7/Fbxw7/Fkbp8/Gabarapl2/Hdac6/Map1lc3b/Pink1/Slc25a5/Sqstm1/Srebf1/Ulk1/Ulk3/Usp30",15
"GO:0010893","positive regulation of steroid biosynthetic process","10/1342","45/25730",0.222222222222222,4.26063917867197,5.13533562550177,8.61606959011311e-05,0.00260243383696952,0.00199680356595526,"Akt1/Fdps/Gpr146/Mapk1/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2/Stard4",10
"GO:0097734","extracellular exosome biogenesis","7/1342","22/25730",0.318181818181818,6.10046064218941,5.61417846115424,8.81938534931968e-05,0.0026492076760841,0.00203269234337993,"Atp13a2/Chmp2a/Cops5/Rab27a/Rab7/Sdc1/Sdcbp",7
"GO:0032535","regulation of cellular component size","40/1342","406/25730",0.0985221674876847,1.8889533304457,4.23521482275438,9.27544507648124e-05,0.00277097585973349,0.00212612301580545,"Akt1/Aqp1/Atp13a2/Baiap2/Bloc1s1/Capn1/Cdc42ep1/Clasp2/Clcn3/Cln3/Col6a1/Cyfip2/Daam2/Dnm2/Eif4g2/Ep300/Fn1/Gdi1/Hdac6/Icam1/Ifrd1/Kank1/Lamtor5/Lpar3/Mlst8/Nckap1/Pex11b/Plekhh2/Pycard/Rapgef3/Rasa1/Rictor/Sema4d/Slc12a6/Snapin/Tmod1/Tmod3/Ulk1/Vegfa/Wdr1",40
"GO:0008033","tRNA processing","19/1342","137/25730",0.138686131386861,2.65901204216389,4.56718750539673,9.34437281116624e-05,0.00277639598688293,0.00213028178790031,"Akt1/Alkbh8/B3gntl1/Clp1/Dus3l/Elp6/Mocs3/Mtfmt/Nemf/Pop5/Rpp21/Thada/Thg1l/Trdmt1/Trmt1/Trmt112/Tyw3/Tyw5/Wdr4",19
"GO:0007266","Rho protein signal transduction","20/1342","149/25730",0.134228187919463,2.57354044349313,4.51868329183656,9.82469795529286e-05,0.00288772170546162,0.00221570013309802,"Arhgef18/Arhgef2/Arhgef28/Baiap2/Cdc42ep1/Ctnnal1/Cul3/Eps8l1/Eps8l2/Erbb2/F11r/Flcn/Kank1/Lrrk2/Plekhg5/Ralbp1/Rhog/Rock1/Sema4d/Stmn1",20
"GO:0090174","organelle membrane fusion","20/1342","149/25730",0.134228187919463,2.57354044349313,4.51868329183656,9.82469795529286e-05,0.00288772170546162,0.00221570013309802,"Atp13a2/AU040320/Bnip1/Chmp1a/Chmp2a/Chmp2b/Chmp7/Cln3/Eea1/Lrrk2/Plekhm1/Rab7/Snapin/Snca/Stx12/Stx16/Stx17/Vamp2/Vamp8/Znrf1",20
"GO:0031333","negative regulation of protein-containing complex assembly","21/1342","161/25730",0.130434782608696,2.50080995269876,4.4810664666271,0.000101096003191312,0.00291427971962027,0.00223607764918444,"Abhd17a/Arhgef2/Capn1/Dnajc15/Dyrk1a/Ep300/Hdac6/Hmgb1/Hsf1/Hspa8/Kank1/Riok3/Sgk1/Snca/Stmn1/Tmod1/Tmod3/Trim11/Trim65/Ulk1/Vps35",21
"GO:0036196","zymosterol metabolic process","6/1342","16/25730",0.375,7.18982861400894,5.80969608180185,0.000101367415861881,0.00291427971962027,0.00223607764918444,"Fdps/Hsd17b7/Lbr/Lss/Nsdhl/Pmvk",6
"GO:0036197","zymosterol biosynthetic process","6/1342","16/25730",0.375,7.18982861400894,5.80969608180185,0.000101367415861881,0.00291427971962027,0.00223607764918444,"Fdps/Hsd17b7/Lbr/Lss/Nsdhl/Pmvk",6
"GO:0044088","regulation of vacuole organization","12/1342","64/25730",0.1875,3.59491430700447,4.87566132395149,0.000101815881918323,0.00291427971962027,0.00223607764918444,"Atg7/Flcn/Fnip1/Lrrk2/Mtmr3/Nupr1/Pink1/Tmem106b/Ulk1/Wdr45/Wipi1/Ywhaz",12
"GO:0097352","autophagosome maturation","12/1342","64/25730",0.1875,3.59491430700447,4.87566132395149,0.000101815881918323,0.00291427971962027,0.00223607764918444,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Cln3/Elp6/Gabarapl2/Map1lc3b/Snapin/Stx17/Vamp8/Vps16",12
"GO:0045333","cellular respiration","37/1342","367/25730",0.100817438692098,1.9329602813321,4.22275120512833,0.000104713514326559,0.00297834170845579,0.00228523133214528,"Akt1/Bloc1s1/Bpgm/Cat/Col6a1/Cox10/Dld/Dlst/Dnajc15/Ep300/Flcn/Gale/Git1/Ier3/Immp2l/Iscu/Khk/Mlst8/Mttp/Ndufb11/Ndufb2/Nupr1/Pank2/Pgk1/Pink1/Ppp2ca/Prdm16/Prkaca/Sdhaf2/Slc4a1/Snca/Sod2/Stat3/Suclg2/Uqcr10/Uqcrb/Uqcrq",37
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","14/1342","84/25730",0.166666666666667,3.19547938400397,4.72779683564636,0.000106176398632854,0.00297834170845579,0.00228523133214528,"Akt1/Bex2/Bex4/Chp1/Dnaja1/Pias3/Plaa/Rasd2/Rpl5/Sh3rf2/Spry2/Sqstm1/U2af2/Vps28",14
"GO:0010563","negative regulation of phosphorus metabolic process","18/1342","127/25730",0.141732283464567,2.71741553915299,4.55125782541712,0.000106583489725882,0.00297834170845579,0.00228523133214528,"Akap1/Chp1/Dnaja1/Errfi1/Flcn/Gadd45a/Git1/Gprc5a/Gskip/Hipk3/Ier3/Lpcat1/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",18
"GO:0045936","negative regulation of phosphate metabolic process","18/1342","127/25730",0.141732283464567,2.71741553915299,4.55125782541712,0.000106583489725882,0.00297834170845579,0.00228523133214528,"Akap1/Chp1/Dnaja1/Errfi1/Flcn/Gadd45a/Git1/Gprc5a/Gskip/Hipk3/Ier3/Lpcat1/Nupr1/Pgk1/Ppp2ca/Prkaca/Slc4a1/Stat3",18
"GO:0090207","regulation of triglyceride metabolic process","11/1342","55/25730",0.2,3.83457526080477,4.93643848283288,0.00010711346728672,0.00297834170845579,0.00228523133214528,"Abhd5/Ctdnep1/Ldlr/Nr1h2/Nr1h3/Pank2/Pnpla2/Sik1/Srebf1/Tcf7l2/Tmx1",11
"GO:0045444","fat cell differentiation","31/1342","287/25730",0.10801393728223,2.07093785862278,4.27977245415333,0.000107322721157086,0.00297834170845579,0.00228523133214528,"Akt1/Cbx4/Cebpa/Cebpb/Ep300/Fitm1/Flcn/Fosl2/Gpx1/Hdac6/Hmga2/Ifrd1/Ifrd2/Itga6/Lpl/Lrp5/Metrnl/Mex3c/Nr4a1/Nr4a2/Pim1/Prdm16/Rreb1/Sav1/Sod2/Srebf1/Tcf7l2/Tmem120a/Trio/Vegfa/Zfp36l1",31
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","17/1342","116/25730",0.146551724137931,2.80981807903798,4.58273592774212,0.000107945982519256,0.00298050851733725,0.00228689388803422,"Bad/Bax/Bbc3/Bcl2a1b/Bcl2l1/Casp9/Cdip1/Cdkn2d/Ep300/Fnip2/Ier3/Nupr1/Pycard/Rps27l/Sod2/Tmem161a/Topors",17
"GO:0090208","positive regulation of triglyceride metabolic process","8/1342","30/25730",0.266666666666667,5.11276701440636,5.28722499084294,0.000112009060283418,0.00307715342999721,0.00236104789859519,"Abhd5/Ctdnep1/Ldlr/Nr1h2/Nr1h3/Pnpla2/Srebf1/Tcf7l2",8
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","19/1342","139/25730",0.136690647482014,2.62075287608959,4.49448764469725,0.000113738503160416,0.00310904198388996,0.00238551544786451,"Abhd17a/Akt1/Ddx60/Hmgb1/Hspa8/Ppp2ca/Ppt1/Rictor/Riok3/Rsad2/Sec14l1/Spsb3/Tlr3/Trim11/Trim3/Trim65/Wdfy1/Zdhhc5/Znrf1",19
"GO:0032570","response to progesterone","9/1342","38/25730",0.236842105263158,4.54094438779512,5.12402884494051,0.000114719815512571,0.00312026483287177,0.00239412655049801,"Cldn4/Errfi1/Fos/Fosb/Hspa8/Nr1h3/Srebf1/Txnip/Wbp2",9
"GO:0010507","negative regulation of autophagy","16/1342","106/25730",0.150943396226415,2.89401906475832,4.58367096094822,0.000119522423641826,0.00323479747549437,0.00248200551439644,"Akt1/Eif4g2/Ep300/Fn1/Hdac6/Klhl22/Lrrk2/Mlst8/Npc1/Nrbp2/Nupr1/Pink1/Poldip2/Snca/Stat3/Usp30",16
"GO:0007006","mitochondrial membrane organization","17/1342","117/25730",0.145299145299145,2.7858025399009,4.54146279491698,0.000120253848835299,0.00323856054966787,0.00248489285770633,"Acaa2/Afg3l1/Bad/Bax/Bcl2l1/Chchd10/Ier3/Letm1/Lrrk2/Mtfp1/Pink1/Rhot1/Romo1/Slc25a46/Slc25a5/Snca/Stat3",17
"GO:0016032","viral process","32/1342","303/25730",0.105610561056106,2.02485822352727,4.20956443167921,0.00012776857036652,0.00342407242251845,0.0026272329871547,"Atg7/AU040320/Bst2/Ccnt2/Cd81/Chmp1a/Chmp2a/Chmp2b/Chmp7/Eif3b/Hmga2/Hmgb1/Icam1/Isg20/Jun/Lrrc15/Mvb12a/Npc1/Oaz2/Pvr/Rab43/Rab7/Rsad2/Slc3a2/Smpd1/Tbc1d20/Tmem41b/Trim11/Trim25/Trim8/Vamp8/Vps16",32
"GO:0097581","lamellipodium organization","15/1342","96/25730",0.15625,2.99576192250373,4.59553181562366,0.00012990325784555,0.00346429810069083,0.00265809747119135,"Ajuba/Aqp1/Auts2/Dnm2/Golph3/Kank1/Nckap1/Phpt1/Plekho1/Pmp22/Pxn/Rreb1/Snx2/Vav2/Whamm",15
"GO:1902903","regulation of supramolecular fiber organization","39/1342","399/25730",0.0977443609022556,1.87404054099481,4.12754175896912,0.000133231537038903,0.00353580977180429,0.00271296716964757,"Ankrd23/Arf1/Arhgef18/Arhgef2/Baiap2/Capn1/Cdc42ep1/Clasp2/Cyfip2/Daam2/Dctn1/Dyrk1a/Ep300/F11r/Fhod1/Gas2l1/Git1/Gmfb/Hdac6/Hspa8/Hspg2/Icam1/Kank1/Ldlr/Mlst8/Nckap1/Plekhh2/Pxn/Pycard/Rapgef3/Rasa1/Rictor/Sgk1/Snca/Stmn1/Tmod1/Tmod3/Wdr1/Whamm",39
"GO:0001890","placenta development","24/1342","201/25730",0.119402985074627,2.28929866316703,4.30461463247809,0.000137320250900685,0.00362671406605818,0.00278271650058087,"Akt1/Birc6/Ccdc134/Cebpa/Cebpb/Cited2/Csf2/Dazap1/Dcaf13/Fbxw8/Fgfr2/Fzd5/Hs6st1/Hsf1/Map2k1/Mapk1/Ndrg3/Notch2/Nsdhl/Rxrb/Socs3/Sp3/Zfp36l1/Zfp568",24
"GO:1901184","regulation of ERBB signaling pathway","13/1342","76/25730",0.171052631578947,3.27957094674092,4.66854965545113,0.000141415431194494,0.00371691424202067,0.00285192557343147,"Cbl/Cblb/Cblc/Errfi1/Fbxw7/Gprc5a/Lgmn/Mvb12a/Ptpn12/Rab7/Rala/Snx5/Spry2",13
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","8/1342","31/25730",0.258064516129032,4.9478390461997,5.15919319482335,0.000144104327686392,0.00376946583474403,0.00289224752369816,"Cbl/Cblb/Cblc/Errfi1/Gprc5a/Rab7/Snx5/Spry2",8
"GO:0048872","homeostasis of number of cells","42/1342","443/25730",0.0948081264108352,1.8177444802912,4.07258772943399,0.000147194322420044,0.00383195886033513,0.00294019736763846,"Akt1/Alas2/Atxn2/Bax/Bpgm/Cited2/Col6a1/Csf1r/Dnase2a/Elp6/Fadd/Fancc/Fosl2/Hdac6/Hmgb1/Kat7/Lmo1/Mfhas1/Pacs1/Pik3cb/Ppp2ca/Ppp2r3c/Prdx1/Rac3/Rassf2/Rps19/Rrn3/Scnn1b/Slc1a5/Slc25a5/Slc48a1/Slc4a1/Smap1/Sos2/Sp3/Stat3/Tgfbr3/Tmod3/Vegfa/Wdr37/Wdr48/Zfp36l1",42
"GO:0097212","lysosomal membrane organization","6/1342","17/25730",0.352941176470588,6.76689751906724,5.57943134348523,0.000149752885667547,0.00388009017035298,0.00297712770957932,"Arf1/Chmp1a/Chmp2a/Chmp2b/Chmp7/Hspa8",6
"GO:1903018","regulation of glycoprotein metabolic process","10/1342","48/25730",0.208333333333333,3.99434923000497,4.87088938016677,0.000153210000297234,0.00395093901709896,0.00303148883408381,"Abca7/Ago2/Ccdc134/Chp1/Cst3/Ep300/Pawr/Soat1/Tcf7l2/Tm9sf2",10
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","18/1342","131/25730",0.137404580152672,2.63444101887351,4.39939562860143,0.000159338375714278,0.00408776170238313,0.00313647057156273,"Akt1/Arf1/Cnih4/Copg2/Cul3/Ergic3/Gdi1/Lrrk2/Pgap1/Rab43/Stx17/Tbc1d20/Tmed10/Tmed6/Tmed7/Trappc11/Trappc6b/Whamm",18
"GO:0045807","positive regulation of endocytosis","24/1342","203/25730",0.118226600985222,2.26674399653484,4.25046654966023,0.000160011158644593,0.00408776170238313,0.00313647057156273,"Abca7/Ap2b1/Appl2/Arf1/Bcl2l1/Cbl/Cfp/Cln3/Dnm2/Hspa8/Itsn1/Lbp/Lrrk2/Mff/Ppt1/Prkaca/Pycard/Rab27a/Rap1gap/Smpd1/Snca/Stat3/Vegfa/Vps28",24
"GO:0044804","nucleophagy","7/1342","24/25730",0.291666666666667,5.59208892200696,5.27956664827995,0.000163279775724077,0.00411565559423756,0.00315787308406163,"Atg13/Atg4b/Atg7/Ulk1/Ulk3/Wdr45/Wipi1",7
"GO:0140112","extracellular vesicle biogenesis","7/1342","24/25730",0.291666666666667,5.59208892200696,5.27956664827995,0.000163279775724077,0.00411565559423756,0.00315787308406163,"Atp13a2/Chmp2a/Cops5/Rab27a/Rab7/Sdc1/Sdcbp",7
"GO:0050678","regulation of epithelial cell proliferation","41/1342","431/25730",0.0951276102088167,1.82386990363104,4.04618013859627,0.000163361489656036,0.00411565559423756,0.00315787308406163,"Akt1/Atoh8/B4galt1/Bad/Bax/Erbb2/Errfi1/Esrp1/Fgfr2/Flcn/Gpx1/Hdac6/Hmga2/Hmgb1/Hpn/Hsf1/Hspg2/Itpr1/Jun/Lims1/Marveld3/Mta3/Nfatc1/Notch2/Nr4a1/Nupr1/Pdcd10/Pex2/Rap1gap/Rictor/Rreb1/Sav1/Sgpp2/Stat3/Tcf7l2/Tgfbr3/Thbs1/Vegfa/Vegfb/Wdr48/Zfp36l1",41
"GO:0031396","regulation of protein ubiquitination","23/1342","191/25730",0.120418848167539,2.30877568058926,4.25872477521854,0.00016515443777151,0.00414173996007728,0.00317788717778594,"Akt1/Atg7/Bex2/Bex4/Cblb/Chp1/Cul3/Dnaja1/Fbxo33/Fbxw7/Lrrk2/Pink1/Plaa/Rasd2/Ripk2/Sh3rf2/Spry2/Sqstm1/U2af2/Ubb/Ube2v1/Vps28/Wdr48",23
"GO:1902115","regulation of organelle assembly","28/1342","255/25730",0.109803921568627,2.10525700593203,4.16079087737385,0.000171606655201935,0.0042838976437853,0.00328696236952517,"Akt1/Arhgef2/Atg7/Chmp1a/Chmp2a/Chmp2b/Chmp7/Cnot6/Cript/Csf2/Dnm2/Eml3/Hsf1/Limk2/Lrfn4/Lrrk2/Mtmr3/Nupr1/Pan2/Pan3/Pink1/Rabl3/Sdc1/Sdcbp/Ulk1/Wdpcp/Wdr45/Wipi1",28
"GO:0006906","vesicle fusion","19/1342","144/25730",0.131944444444444,2.52975451233648,4.31818663998807,0.000182354267235349,0.00451664751008649,0.00346554741418745,"Atp13a2/AU040320/Chmp1a/Chmp2a/Chmp2b/Chmp7/Cln3/Eea1/Lrrk2/Plekhm1/Rab7/Snapin/Snca/Stx12/Stx16/Stx17/Vamp2/Vamp8/Znrf1",19
"GO:1900180","regulation of protein localization to nucleus","22/1342","180/25730",0.122222222222222,2.34335154826958,4.24258057072155,0.000183014234646739,0.00451664751008649,0.00346554741418745,"Akap1/Akt1/Atp13a2/Bag3/Chp1/Ep300/Flcn/Fnip1/Jup/Kat7/Lamtor5/Limk2/Lzts2/Mapk1/Mcrs1/Mfhas1/Nfkbia/Nup54/Sumo3/Tcf7l2/Trim8/Ywhaz",22
